"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
         131,      -10.08478126,      -8.229940768,      -8.797406968,      -10.17720049,       17.36294739,       17.36294739,      0.1511528058,      0.9989241948,       1.042892825
         132,      -10.08313821,      -8.230071872,      -8.795407567,      -10.17722605,       20.83553686,       20.83553686,      0.1511526643,      0.9989249616,       1.042893448
         133,      -10.08032334,      -8.230193829,      -8.793000828,      -10.17725997,       2.083553686,       2.083553686,      0.1511524963,       0.998925883,       1.042894198
         134,      -10.07592138,      -8.230300565,      -8.790062694,      -10.17753482,       2.500264424,       2.500264424,      0.1511524798,      0.9989259778,       1.042894275
         135,      -10.07519127,       -8.23027995,      -8.791979434,      -10.17753053,       3.000317308,       3.000317308,        0.15115246,      0.9989260908,       1.042894367
         136,      -10.07221822,      -8.230209826,      -8.794891731,      -10.17752656,        3.60038077,        3.60038077,      0.1511524361,      0.9989262255,       1.042894477
         137,      -10.07232889,      -8.230104375,      -8.798383858,      -10.17752441,       4.320456924,       4.320456924,      0.1511524074,      0.9989263864,       1.042894608
         138,      -10.07692377,      -8.229993927,      -8.801825774,      -10.17752573,       5.184548309,       5.184548309,      0.1511523728,      0.9989265787,       1.042894765
         139,      -10.08285052,      -8.229919607,      -8.804517223,      -10.17753157,       6.221457971,       6.221457971,      0.1511523312,       0.998926809,       1.042894952
         140,      -10.08635087,      -8.229916077,      -8.805825935,      -10.17754177,       7.465749565,       7.465749565,      0.1511522813,      0.9989270849,       1.042895177
         141,      -10.08712062,      -8.229992237,       -8.80547305,      -10.17755501,       8.958899478,       8.958899478,      0.1511522216,      0.9989274157,       1.042895447
         142,      -10.08681538,      -8.230126196,      -8.803828388,      -10.17756979,       10.75067937,       10.75067937,        0.15115215,      0.9989278125,       1.042895771
         143,       -10.0861903,      -8.230281235,      -8.801694755,      -10.17758575,       12.90081525,       12.90081525,      0.1511520643,      0.9989282886,       1.042896159
         144,      -10.08533003,      -8.230429781,      -8.799655125,      -10.17760412,        15.4809783,        15.4809783,      0.1511519616,      0.9989288597,       1.042896626
         145,      -10.08415229,      -8.230564061,      -8.797728362,       -10.1776272,       18.57717396,       18.57717396,      0.1511518386,      0.9989295446,       1.042897185
         146,       -10.0822177,      -8.230687139,      -8.795603086,       -10.1776575,       18.57717396,       18.57717396,      0.1511516916,      0.9989303659,       1.042897856
         147,      -10.07897602,      -8.230798779,      -8.793022511,      -10.17773143,       18.57717396,       18.57717396,      0.1511515451,      0.9989311881,       1.042898528
         148,      -10.07709529,      -8.230846425,       -8.79216576,      -10.17780513,       18.57717396,       18.57717396,       0.151151399,      0.9989320109,       1.042899199
