"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,         677,      -8.270801483,      -6.635620297,      -7.350481182
          0,           0,         678,      -8.270968581,      -6.635420552,      -7.349583804
          0,           0,         679,       -8.27126491,      -6.635215376,      -7.348873371
          0,           0,         680,       -8.27149493,      -6.635008375,      -7.348299552
          0,           0,         681,      -8.271685897,      -6.634800553,      -7.347806242
          0,           0,         682,      -8.271933186,      -6.634591564,      -7.347352787
          0,           0,         683,      -8.272299034,      -6.634379516,      -7.346915961
          0,           0,         684,       -8.27277401,      -6.634163217,      -7.346483776
          0,           0,         685,      -8.273289174,      -6.633942141,      -7.346047161
          0,           0,         686,      -8.273758006,      -6.633715141,      -7.345598869
          0,           0,         687,      -8.274109963,      -6.633482673,      -7.345131208
          0,           0,         688,      -8.274310859,      -6.633243755,      -7.344636828
          0,           0,         689,      -8.274359933,      -6.632998457,      -7.344110548
          0,           0,         690,      -8.274280871,      -6.632746134,      -7.343550327
          0,           0,         691,      -8.274107814,      -6.632487141,      -7.342957604
          0,           0,         692,      -8.273873921,      -6.632221862,      -7.342336277
          0,           0,         693,      -8.273607998,      -6.631949904,       -7.34169261
          0,           0,         694,      -8.273332152,      -6.631671153,      -7.341034179
          0,           0,         695,      -8.273063649,      -6.631385952,      -7.340368557
          0,           0,         696,      -8.272817989,      -6.631094546,      -7.339703045
          0,           0,         697,      -8.272608868,       -6.63079716,      -7.339044332
          0,           0,         698,      -8.272447935,      -6.630493948,      -7.338396704
          0,           0,         699,      -8.272344749,       -6.63018543,      -7.337763169
          0,           0,         700,      -8.272307161,      -6.629870684,      -7.337145274
          0,           0,         701,       -8.27234023,      -6.629550459,      -7.336544264
          0,           0,         702,      -8.272444192,       -6.62922419,      -7.335958855
          0,           0,         703,      -8.272616226,       -6.62889208,      -7.335387075
          0,           0,         704,      -8.272850277,      -6.628554014,      -7.334825682
          0,           0,         705,      -8.273138108,      -6.628209893,      -7.334271503
          0,           0,         706,      -8.273468319,      -6.627859731,       -7.33372127
          0,           0,         707,      -8.273828097,      -6.627503404,       -7.33317167
          0,           0,         708,        -8.2742028,      -6.627141015,      -7.332619778
          0,           0,         709,      -8.274579612,      -6.626772133,      -7.332063248
          0,           0,         710,      -8.274945142,      -6.626397821,      -7.331500371
          0,           0,         711,      -8.275290037,      -6.626017336,      -7.330929377
          0,           0,         712,      -8.275603838,      -6.625630501,      -7.330349076
          0,           0,         713,       -8.27588249,      -6.625238154,      -7.329759679
          0,           0,         714,      -8.276127548,      -6.624838968,      -7.329161133
          0,           0,         715,      -8.276337471,       -6.62443334,      -7.328553476
          0,           0,         716,      -8.276515138,      -6.624021947,      -7.327936707
          0,           0,         717,      -8.276665693,      -6.623604587,      -7.327311565
          0,           0,         718,      -8.276795234,      -6.623180487,      -7.326678637
          0,           0,         719,      -8.276910177,      -6.622750089,      -7.326038603
          0,           0,         720,      -8.277017919,      -6.622313554,      -7.325391737
          0,           0,         721,      -8.277125135,      -6.621870978,      -7.324738773
          0,           0,         722,      -8.277239366,      -6.621421782,        -7.3240804
          0,           0,         723,      -8.277360876,       -6.62096599,      -7.323416077
          0,           0,         724,      -8.277491206,      -6.620503989,       -7.32274616
          0,           0,         725,      -8.277630623,      -6.620035327,      -7.322070836
          0,           0,         726,      -8.277776697,      -6.619559449,      -7.321389785
          0,           0,         727,      -8.277929318,      -6.619077887,       -7.32070364
          0,           0,         728,      -8.278085501,      -6.618590163,      -7.320012029
          0,           0,         729,      -8.278238717,      -6.618096305,      -7.319314025
          0,           0,         730,      -8.278384667,      -6.617596221,      -7.318609223
          0,           0,         731,      -8.278519324,      -6.617090068,      -7.317897379
          0,           0,         732,      -8.278639108,      -6.616577574,      -7.317177995
          0,           0,         733,      -8.278740846,      -6.616058382,      -7.316450425
          0,           0,         734,      -8.278820912,      -6.615532148,      -7.315714097
          0,           0,         735,      -8.278877947,      -6.615000657,      -7.314969172
          0,           0,         736,      -8.278909137,      -6.614462295,      -7.314214749
          0,           0,         737,      -8.278912084,      -6.613917926,      -7.313450859
          0,           0,         738,      -8.278886079,      -6.613367498,      -7.312677789
          0,           0,         739,      -8.278833509,       -6.61281033,      -7.311895706
          0,           0,         740,      -8.278755995,      -6.612247275,      -7.311104187
          0,           0,         741,      -8.278655197,      -6.611677941,      -7.310302485
          0,           0,         742,        -8.2785318,       -6.61110211,      -7.309490092
          0,           0,         743,      -8.278387209,       -6.61051921,      -7.308667218
          0,           0,         744,      -8.278221972,      -6.609930087,      -7.307833638
          0,           0,         745,      -8.278035078,      -6.609334853,      -7.306987106
          0,           0,         746,      -8.277830856,      -6.608732719,      -7.306130203
          0,           0,         747,      -8.277606184,      -6.608125667,      -7.305262672
          0,           0,         748,      -8.277359402,      -6.607512305,      -7.304384292
          0,           0,         749,      -8.277085354,      -6.606892822,      -7.303494779
          0,           0,         750,      -8.276782791,      -6.606268168,       -7.30259419
          0,           0,         751,      -8.276451827,      -6.605636905,      -7.301682609
          0,           0,         752,       -8.27608808,      -6.604997948,      -7.300759411
          0,           0,         753,      -8.275691176,      -6.604353384,      -7.299823644
          0,           0,         754,      -8.275261748,      -6.603702337,      -7.298875987
          0,           0,         755,      -8.274800479,      -6.603044524,      -7.297917591
          0,           0,         756,      -8.274302412,      -6.602379592,      -7.296947648
          0,           0,         757,      -8.273767805,      -6.601708385,       -7.29596622
          0,           0,         758,      -8.273196974,      -6.601031214,      -7.294973949
          0,           0,         759,      -8.272592969,      -6.600347555,      -7.293970998
          0,           0,         760,      -8.271956949,      -6.599657498,      -7.292957178
          0,           0,         761,      -8.271289997,      -6.598959828,      -7.291932124
          0,           0,         762,      -8.270595471,      -6.598254905,      -7.290895364
          0,           0,         763,       -8.26987263,      -6.597543377,      -7.289845974
          0,           0,         764,      -8.269118706,      -6.596826194,      -7.288783337
          0,           0,         765,      -8.268330463,      -6.596102996,      -7.287707171
          0,           0,         766,      -8.267505812,       -6.59537352,       -7.28661783
          0,           0,         767,      -8.266646865,      -6.594637744,      -7.285515495
          0,           0,         768,      -8.265750807,      -6.593896007,      -7.284399225
          0,           0,         769,      -8.264816555,       -6.59314733,      -7.283268864
          0,           0,         770,      -8.263844573,       -6.59239201,      -7.282124625
          0,           0,         771,      -8.262834463,      -6.591629092,      -7.280965907
          0,           0,         772,      -8.261789069,      -6.590860876,      -7.279793592
          0,           0,         773,      -8.260706716,       -6.59008769,      -7.278608102
          0,           0,         774,      -8.259587292,      -6.589308379,      -7.277409591
          0,           0,         775,      -8.258427482,      -6.588524184,      -7.276198472
          0,           0,         776,      -8.257229855,      -6.587732623,      -7.274975756
          0,           0,         777,      -8.255994639,      -6.586934385,      -7.273741945
          0,           0,         778,      -8.254724093,      -6.586130002,      -7.272497389
          0,           0,         779,      -8.253419666,      -6.585318866,       -7.27124161
          0,           0,         780,      -8.247728094,      -6.584306813,      -7.269593879
          0,           0,         781,      -8.251420937,      -6.584273644,      -7.269341102
          0,           0,         782,       -8.25315733,       -6.58420816,      -7.268975866
          0,           0,         783,      -8.254814085,      -6.584106055,       -7.26865765
          0,           0,         784,      -8.256552326,      -6.583956136,      -7.268466105
          0,           0,         785,      -8.258291202,      -6.583747941,      -7.268426956
          0,           0,         786,      -8.259884461,      -6.583475243,      -7.268504196
          0,           0,         787,      -8.261131388,      -6.583136923,      -7.268608601
          0,           0,         788,      -8.261718924,      -6.582735728,      -7.268618224
          0,           0,         789,      -8.261173843,      -6.582275299,      -7.268388751
          0,           0,         790,      -8.259017733,      -6.581752495,      -7.267759391
          0,           0,         791,      -8.255086612,      -6.581145601,      -7.266586354
          0,           0,         792,      -8.249579847,      -6.580409006,      -7.264794624
          0,           0,         793,      -8.242580971,      -6.579488275,      -7.262412685
          0,           0,         794,      -8.244962712,      -6.579452458,       -7.26210314
          0,           0,         795,      -8.245905557,      -6.579389546,      -7.261685219
          0,           0,         796,      -8.246783932,      -6.579295555,       -7.26126629
          0,           0,         797,      -8.247775648,      -6.579160075,      -7.260909513
          0,           0,         798,      -8.248865081,      -6.578971842,      -7.260648155
          0,           0,         799,      -8.249970618,      -6.578721304,      -7.260473672
          0,           0,         800,      -8.250954244,      -6.578403509,       -7.26033385
          0,           0,         801,      -8.251588809,      -6.578017203,       -7.26014479
          0,           0,         802,      -8.251484548,      -6.577564822,      -7.259801958
          0,           0,         803,      -8.250099311,      -6.577047879,       -7.25918151
          0,           0,         804,      -8.246987032,       -6.57645754,      -7.258154837
          0,           0,         805,      -8.242126611,       -6.57576351,      -7.256629054
          0,           0,         806,      -8.235820178,       -6.57491647,      -7.254585848
          0,           0,         807,      -8.228091132,      -6.573864661,      -7.252099299
          0,           0,         808,      -8.230894994,      -6.573824834,      -7.251771138
          0,           0,         809,      -8.232045713,      -6.573753264,      -7.251334574
          0,           0,         810,      -8.233138176,      -6.573644813,      -7.250923559
          0,           0,         811,      -8.234349585,      -6.573487499,      -7.250612781
          0,           0,         812,      -8.235646233,      -6.573269363,      -7.250434522
          0,           0,         813,      -8.236925074,      -6.572982133,      -7.250368867
          0,           0,         814,      -8.238024365,      -6.572623071,      -7.250348049
          0,           0,         815,      -8.238676028,      -6.572193691,      -7.250272628
          0,           0,         816,      -8.238427837,      -6.571698035,       -7.25002074
          0,           0,         817,      -8.236717939,      -6.571137044,       -7.24945104
          0,           0,         818,      -8.233206623,      -6.570494388,      -7.248428641
          0,           0,         819,      -8.228033632,      -6.569729687,      -7.246873656
          0,           0,         820,      -8.221482068,       -6.56878653,       -7.24479431
          0,           0,         821,      -8.217807425,      -6.567842382,      -7.242788413
          0,           0,         822,       -8.21551625,      -6.566877504,      -7.241039436
          0,           0,         823,       -8.21374786,      -6.565897643,      -7.239535661
          0,           0,         824,      -8.212058906,      -6.564915613,      -7.238192415
          0,           0,         825,      -8.210318011,      -6.563934337,      -7.236924086
          0,           0,         826,      -8.208542847,      -6.562954958,      -7.235670372
          0,           0,         827,      -8.206781453,      -6.561970675,      -7.234393957
          0,           0,         828,      -8.205042008,      -6.560981679,      -7.233072279
          0,           0,         829,      -8.203306815,      -6.559986706,       -7.23169413
          0,           0,         830,      -8.201547699,       -6.55898518,      -7.230255233
          0,           0,         831,      -8.199743784,      -6.557977844,      -7.228757195
          0,           0,         832,       -8.19787583,      -6.556964502,      -7.227204077
          0,           0,         833,      -8.195926827,      -6.555944995,      -7.225602038
          0,           0,         834,      -8.189738935,      -6.554676396,      -7.223455098
          0,           0,         835,      -8.192873562,      -6.554628801,      -7.223144577
          0,           0,         836,      -8.194210611,      -6.554541812,      -7.222749192
          0,           0,         837,      -8.195429115,      -6.554409093,      -7.222420596
          0,           0,         838,      -8.196674479,       -6.55421698,      -7.222229371
          0,           0,         839,      -8.197893613,      -6.553953278,        -7.2221818
          0,           0,         840,      -8.198972276,      -6.553611217,      -7.222216793
          0,           0,         841,      -8.199737331,      -6.553190054,      -7.222221444
          0,           0,         842,      -8.199890588,       -6.55269285,      -7.222053096
          0,           0,         843,      -8.198962515,      -6.552122365,      -7.221547581
          0,           0,         844,      -8.196471162,      -6.551471606,      -7.220529155
          0,           0,         845,      -8.192228899,      -6.550710343,      -7.218856349
          0,           0,         846,      -8.186384419,      -6.549780952,      -7.216482516
          0,           0,         847,      -8.178965595,      -6.548619756,      -7.213483538
          0,           0,         848,       -8.18090126,      -6.548569049,      -7.213108738
          0,           0,         849,      -8.181518931,      -6.548485553,       -7.21264312
          0,           0,         850,      -8.182040614,      -6.548362965,      -7.212189487
          0,           0,         851,       -8.18262214,      -6.548188378,      -7.211807218
          0,           0,         852,      -8.183261901,      -6.547948375,      -7.211518528
          0,           0,         853,      -8.183899636,      -6.547632657,      -7.211298442
          0,           0,         854,      -8.184421552,      -6.547235993,      -7.211078347
          0,           0,         855,      -8.184621299,      -6.546757976,       -7.21076127
          0,           0,         856,       -8.18412274,      -6.546200733,      -7.210230869
          0,           0,         857,      -8.182392067,      -6.545565595,      -7.209351719
          0,           0,         858,      -8.178983071,      -6.544838475,      -7.207990219
          0,           0,         859,      -8.173850515,       -6.54398047,      -7.206067209
          0,           0,         860,      -8.167229944,      -6.542926666,      -7.203597712
          0,           0,         861,      -8.159089829,      -6.541619345,      -7.200689072
          0,           0,         862,       -8.16134622,      -6.541565845,      -7.200317464
          0,           0,         863,      -8.162125394,      -6.541473735,      -7.199863693
          0,           0,         864,      -8.162820623,      -6.541335768,      -7.199455496
          0,           0,         865,      -8.163585326,      -6.541137513,      -7.199161741
          0,           0,         866,      -8.164398585,      -6.540865219,       -7.19900119
          0,           0,         867,      -8.165177247,      -6.540509995,      -7.198935835
          0,           0,         868,      -8.165783971,      -6.540069376,      -7.198881138
          0,           0,         869,      -8.165974877,      -6.539546399,      -7.198724543
          0,           0,         870,      -8.165323659,      -6.538946464,      -7.198331839
          0,           0,         871,       -8.16329728,       -6.53826828,       -7.19754971
          0,           0,         872,       -8.15957817,      -6.537488937,      -7.196239744
          0,           0,         873,      -8.154289104,      -6.536556281,      -7.194337104
          0,           0,         874,      -8.147643526,      -6.535401016,      -7.191878148
          0,           0,         875,       -8.14353092,      -6.534237681,      -7.189567861
          0,           0,         876,      -8.140643022,      -6.533052462,      -7.187565433
          0,           0,         877,       -8.13826101,      -6.531854727,      -7.185821746
          0,           0,         878,      -8.132094526,      -6.530378339,       -7.18372365
          0,           0,         879,      -8.134907364,      -6.530322235,      -7.183420893
          0,           0,         880,      -8.136059902,      -6.530220145,      -7.183061709
          0,           0,         881,      -8.137097404,      -6.530064382,      -7.182797175
          0,           0,         882,      -8.138157337,      -6.529839885,      -7.182694579
          0,           0,         883,      -8.139198592,      -6.529533846,      -7.182749543
          0,           0,         884,       -8.14011837,      -6.529140128,      -7.182887966
          0,           0,         885,      -8.140755438,      -6.528659169,      -7.182987674
          0,           0,         886,      -8.140829348,      -6.528096447,      -7.182901144
          0,           0,         887,      -8.139909024,      -6.527455422,      -7.182457641
          0,           0,         888,      -8.137573788,      -6.526724692,      -7.181470215
          0,           0,         889,      -8.133700904,      -6.525863358,      -7.179786587
          0,           0,         890,      -8.128441133,      -6.524805331,       -7.17735992
          0,           0,         891,      -8.121766826,      -6.523478879,      -7.174275397
          0,           0,         892,      -8.123561982,       -6.52342015,        -7.1738944
          0,           0,         893,      -8.124129503,      -6.523323789,      -7.173437789
          0,           0,         894,      -8.124608568,      -6.523182185,      -7.173007927
          0,           0,         895,      -8.125147573,      -6.522980501,      -7.172661813
          0,           0,         896,      -8.125753519,      -6.522703908,      -7.172412807
          0,           0,         897,      -8.126375014,      -6.522341783,      -7.172223165
          0,           0,         898,      -8.126908601,       -6.52188996,      -7.172012886
          0,           0,         899,      -8.127159016,      -6.521349092,      -7.171676851
          0,           0,         900,      -8.126756553,      -6.520722957,      -7.171090684
          0,           0,         901,      -8.125170776,      -6.520011679,      -7.170107884
          0,           0,         902,      -8.121964871,      -6.519194346,      -7.168583141
          0,           0,         903,      -8.117084563,       -6.51822074,      -7.166432169
          0,           0,         904,      -8.110686055,      -6.517021454,       -7.16367866
          0,           0,         905,      -8.102656458,      -6.515534901,      -7.160444425
          0,           0,         906,      -8.104654641,      -6.515473499,      -7.160043171
          0,           0,         907,      -8.105292012,      -6.515368226,      -7.159573976
          0,           0,         908,      -8.105851241,       -6.51520981,       -7.15916225
          0,           0,         909,      -8.106468747,        -6.5149818,      -7.158871482
          0,           0,         910,      -8.107122632,      -6.514669496,      -7.158707918
          0,           0,         911,      -8.107729402,      -6.514264166,      -7.158617946
          0,           0,         912,      -8.108154395,      -6.513764193,      -7.158504775
          0,           0,         913,      -8.108160707,      -6.513174451,      -7.158248772
          0,           0,         914,      -8.107332941,      -6.512501817,      -7.157710503
          0,           0,         915,      -8.105160914,      -6.511742932,      -7.156731541
          0,           0,         916,      -8.101363847,      -6.510867107,      -7.155173584
          0,           0,         917,      -8.096059616,      -6.509809627,      -7.152985391
          0,           0,         918,      -8.089372523,      -6.508492494,      -7.150234957
          0,           0,         919,       -8.08500691,      -6.507172126,      -7.147720063
          0,           0,         920,      -8.081764698,      -6.505831052,      -7.145574556
          0,           0,         921,      -8.078996558,      -6.504483649,      -7.143718132
          0,           0,         922,      -8.072602698,       -6.50282984,      -7.141462715
          0,           0,         923,      -8.075098619,      -6.502766646,      -7.141153165
          0,           0,         924,      -8.076079119,      -6.502651235,      -7.140804607
          0,           0,         925,      -8.076967072,      -6.502474454,      -7.140564796
          0,           0,         926,      -8.077881293,      -6.502219499,      -7.140493341
          0,           0,         927,      -8.078773264,       -6.50187339,      -7.140571927
          0,           0,         928,      -8.079533986,      -6.501430723,      -7.140711833
          0,           0,         929,      -8.079999763,      -6.500893743,      -7.140781691
          0,           0,         930,      -8.079894278,      -6.500268772,      -7.140630048
          0,           0,         931,      -8.078801049,      -6.499557632,      -7.140083608
          0,           0,         932,      -8.076339787,      -6.498748061,      -7.138952643
          0,           0,         933,       -8.07244706,      -6.497787979,      -7.137084556
          0,           0,         934,      -8.067299165,      -6.496599671,      -7.134448304
          0,           0,         935,      -8.060840916,      -6.495106666,      -7.131160247
          0,           0,         936,      -8.062470819,      -6.495040846,       -7.13076666
          0,           0,         937,      -8.062966077,      -6.494932295,      -7.130308959
          0,           0,         938,      -8.063394473,      -6.494771365,      -7.129888843
          0,           0,         939,      -8.063890912,      -6.494541543,      -7.129560064
          0,           0,         940,      -8.064457478,      -6.494226818,       -7.12932725
          0,           0,         941,      -8.065035643,      -6.493816645,      -7.129141486
          0,           0,         942,      -8.065517171,      -6.493307368,      -7.128914414
          0,           0,         943,       -8.06570813,      -6.492702143,      -7.128538496
          0,           0,         944,      -8.065250701,      -6.492006541,      -7.127889239
          0,           0,         945,      -8.063638543,      -6.491219929,      -7.126817057
          0,           0,         946,      -8.060489135,      -6.490314719,      -7.125171371
          0,           0,         947,      -8.055796819,      -6.489229887,      -7.122869195
          0,           0,         948,      -8.049675729,      -6.487891224,      -7.119952668
          0,           0,         949,      -8.041943464,       -6.48623538,      -7.116573384
          0,           0,         950,      -8.043766665,      -6.486167659,      -7.116171347
          0,           0,         951,      -8.044348077,      -6.486049164,       -7.11571401
          0,           0,         952,      -8.044880468,      -6.485869373,      -7.115326012
          0,           0,         953,       -8.04548454,      -6.485610504,      -7.115066332
          0,           0,         954,      -8.046129509,      -6.485256906,      -7.114930431
          0,           0,         955,      -8.046720398,      -6.484800709,      -7.114852875
          0,           0,         956,       -8.04711664,       -6.48424259,      -7.114730451
          0,           0,         957,      -8.047084313,      -6.483590023,        -7.1144442
          0,           0,         958,      -8.046219366,      -6.482851262,      -7.113857968
          0,           0,         959,      -8.044043975,      -6.482020832,      -7.112814035
          0,           0,         960,       -8.04034324,      -6.481057012,      -7.111170522
          0,           0,         961,      -8.035258444,      -6.479884467,      -7.108880237
          0,           0,         962,      -8.028841897,       -6.47842522,      -7.106030397
          0,           0,         963,      -8.024583404,      -6.476959642,      -7.103467163
          0,           0,         964,      -8.021348202,      -6.475473668,      -7.101303437
          0,           0,         965,      -8.018557126,      -6.473985906,      -7.099437545
          0,           0,         966,      -8.015937794,      -6.472506218,      -7.097725116
          0,           0,         967,      -8.013395545,      -6.471034751,      -7.096056278
          0,           0,         968,      -8.010928873,      -6.469560962,       -7.09436676
          0,           0,         969,      -8.008554364,      -6.468090992,      -7.092627389
          0,           0,         970,      -8.006285226,      -6.466617561,      -7.090825057
          0,           0,         971,      -8.004113077,      -6.465136817,       -7.08895841
          0,           0,         972,      -8.002005103,      -6.463650405,      -7.087032744
          0,           0,         973,      -7.999908269,      -6.462158659,      -7.085056149
          0,           0,         974,      -7.997766434,       -6.46065483,      -7.083035877
          0,           0,         975,      -7.991980334,      -6.458788797,      -7.080289176
          0,           0,         976,      -7.994205316,      -6.458721699,      -7.079960616
          0,           0,         977,      -7.995152444,      -6.458591529,      -7.079597063
          0,           0,         978,      -7.996080203,      -6.458387537,      -7.079339373
          0,           0,         979,      -7.997071013,      -6.458091584,      -7.079233994
          0,           0,         980,      -7.998050856,      -6.457690191,      -7.079241283
          0,           0,         981,      -7.998880779,       -6.45718022,      -7.079253036
          0,           0,         982,      -7.999379057,      -6.456566389,      -7.079129563
          0,           0,         983,      -7.999262298,      -6.455858831,      -7.078724918
          0,           0,         984,       -7.99810073,      -6.455060737,      -7.077877539
          0,           0,         985,      -7.995508849,      -6.454150845,      -7.076405637
          0,           0,         986,      -7.991457954,      -6.453065495,      -7.074166885
          0,           0,         987,      -7.986113693,      -6.451710241,      -7.071164481
          0,           0,         988,      -7.979307173,      -6.450007185,      -7.067576248
          0,           0,         989,      -7.980669144,      -6.449932886,      -7.067180643
          0,           0,         990,       -7.98106853,      -6.449806992,      -7.066727279
          0,           0,         991,      -7.981447916,      -6.449618146,      -7.066318384
          0,           0,         992,      -7.981911339,      -6.449347857,       -7.06600444
          0,           0,         993,      -7.982431229,      -6.448979958,      -7.065780003
          0,           0,         994,       -7.98290941,      -6.448505132,      -7.065584712
          0,           0,         995,      -7.983201742,      -6.447921351,      -7.065325071
          0,           0,         996,      -7.983098028,      -6.447235487,      -7.064900887
          0,           0,         997,       -7.98225066,      -6.446457103,      -7.064204739
          0,           0,         998,      -7.980204612,      -6.445584639,      -7.063101992
          0,           0,         999,      -7.976703626,      -6.444584022,      -7.061443425
          0,           0,        1000,      -7.971880641,      -6.443381531,      -7.059146008
          0,           0,        1001,      -7.965860061,      -6.441886167,       -7.05627617
          0,           0,        1002,      -7.958367461,      -6.440032191,      -7.053021755
          0,           0,        1003,      -7.959982938,      -6.439959081,      -7.052673006
          0,           0,        1004,      -7.960557174,      -6.439825138,      -7.052281305
          0,           0,        1005,      -7.961151884,      -6.439618766,      -7.051973819
          0,           0,        1006,      -7.961857076,      -6.439320859,      -7.051805863
          0,           0,        1007,      -7.962611869,      -6.438915791,      -7.051761718
          0,           0,        1008,      -7.963285523,       -6.43839736,      -7.051764306
          0,           0,        1009,      -7.963714808,      -6.437769972,      -7.051707587
          0,           0,        1010,      -7.963673082,      -6.437045705,      -7.051482952
          0,           0,        1011,      -7.962787216,      -6.436235952,      -7.050970739
          0,           0,        1012,      -7.960648061,      -6.435332476,      -7.050016867
          0,           0,        1013,      -7.957177161,      -6.434281644,      -7.048458274
          0,           0,        1014,      -7.952612037,       -6.43299128,      -7.046223458
          0,           0,        1015,      -7.946930545,      -6.431370842,      -7.043404372
          0,           0,        1016,      -7.943329929,      -6.429733412,      -7.040902216
          0,           0,        1017,      -7.940707297,      -6.428068995,      -7.038814416
          0,           0,        1018,      -7.938509161,      -6.426408574,      -7.037017702
          0,           0,        1019,      -7.936490043,      -6.424764825,      -7.035358154
          0,           0,        1020,      -7.934561668,      -6.423139302,      -7.033729052
          0,           0,        1021,       -7.93269598,      -6.421519391,      -7.032072932
          0,           0,        1022,      -7.930871494,      -6.419896483,      -7.030365664
          0,           0,        1023,      -7.929073297,      -6.418269656,      -7.028602825
          0,           0,        1024,      -7.927281399,      -6.416642033,      -7.026786184
          0,           0,        1025,      -7.925458839,      -6.415013184,      -7.024920822
          0,           0,        1026,      -7.923565515,      -6.413377878,      -7.023013205
          0,           0,        1027,      -7.921565797,      -6.411730308,      -7.021069146
          0,           0,        1028,      -7.919430342,      -6.410073389,      -7.019091833
          0,           0,        1029,      -7.917153848,      -6.408413149,       -7.01708635
          0,           0,        1030,      -7.914766706,      -6.406756558,      -7.015060086
          0,           0,        1031,      -7.912311939,      -6.405094534,       -7.01302016
          0,           0,        1032,      -7.909827661,      -6.403424344,      -7.010976612
          0,           0,        1033,      -7.907354302,      -6.401742847,      -7.008941091
          0,           0,        1034,      -7.904909326,      -6.400061345,      -7.006922211
          0,           0,        1035,      -7.902494988,      -6.398386138,      -7.004927173
          0,           0,        1036,      -7.896439976,      -6.396322074,      -7.002219327
          0,           0,        1037,      -7.898420353,      -6.396256545,      -7.001985759
          0,           0,        1038,      -7.899453323,      -6.396110677,      -7.001715077
          0,           0,        1039,      -7.900600484,      -6.395875811,      -7.001556608
          0,           0,        1040,      -7.901890452,       -6.39553223,      -7.001549603
          0,           0,        1041,       -7.90318033,      -6.395068186,      -7.001636756
          0,           0,        1042,      -7.904250972,      -6.394484981,      -7.001693549
          0,           0,        1043,      -7.904864615,      -6.393792737,      -7.001582564
          0,           0,        1044,      -7.904735831,      -6.393008873,      -7.001187723
          0,           0,        1045,      -7.903455678,      -6.392142783,      -7.000391472
          0,           0,        1046,      -7.900733205,      -6.391163161,      -6.999027427
          0,           0,        1047,      -7.896752727,      -6.389987171,      -6.996921824
          0,           0,        1048,       -7.89177561,      -6.388499591,      -6.994043897
          0,           0,        1049,      -7.885420285,      -6.386619048,      -6.990583237
          0,           0,        1050,      -7.886710884,      -6.386543511,      -6.990277251
          0,           0,        1051,      -7.887261784,       -6.38640308,      -6.989911653
          0,           0,        1052,      -7.887911205,      -6.386186311,      -6.989598359
          0,           0,        1053,      -7.888726085,      -6.385872566,      -6.989385179
          0,           0,        1054,      -7.889625461,      -6.385446961,      -6.989253254
          0,           0,        1055,      -7.890435835,      -6.384901781,      -6.989125168
          0,           0,        1056,      -7.890945891,      -6.384240241,      -6.988899577
          0,           0,        1057,      -7.890921344,      -6.383475787,      -6.988489797
          0,           0,        1058,      -7.890029505,      -6.382624749,      -6.987823088
          0,           0,        1059,      -7.887874099,      -6.381683332,      -6.986791386
          0,           0,        1060,      -7.884391144,      -6.380604434,      -6.985225726
          0,           0,        1061,      -7.879950948,      -6.379297221,      -6.982992579
          0,           0,        1062,      -7.874625184,       -6.37765676,      -6.980145976
          0,           0,        1063,      -7.867784825,      -6.375614705,      -6.976917041
          0,           0,        1064,      -7.869367496,      -6.375540694,      -6.976668378
          0,           0,        1065,      -7.870194805,      -6.375388963,      -6.976369677
          0,           0,        1066,      -7.871198726,      -6.375149163,      -6.976161017
          0,           0,        1067,      -7.872413582,      -6.374802036,      -6.976092938
          0,           0,        1068,      -7.873699485,      -6.374335211,      -6.976132594
          0,           0,        1069,      -7.874828952,      -6.373745096,      -6.976182983
          0,           0,        1070,      -7.875561272,      -6.373042669,      -6.976133497
          0,           0,        1071,       -7.87565066,      -6.372248138,      -6.975899597
          0,           0,        1072,      -7.874732249,      -6.371377984,      -6.975406232
          0,           0,        1073,      -7.872460863,      -6.370418089,      -6.974521288
          0,           0,        1074,      -7.868979174,      -6.369301991,      -6.973045946
          0,           0,        1075,      -7.864699897,      -6.367909522,      -6.970852774
          0,           0,        1076,      -7.859367369,         -6.366146,      -6.968033831
          0,           0,        1077,      -7.856108607,      -6.364343336,      -6.965605791
          0,           0,        1078,      -7.853718455,      -6.362521756,      -6.963642266
          0,           0,        1079,      -7.851644488,      -6.360719146,      -6.961994036
          0,           0,        1080,       -7.84976164,      -6.358935319,      -6.960484503
          0,           0,        1081,      -7.848049577,      -6.357172683,      -6.958995044
          0,           0,        1082,      -7.846465375,      -6.355406397,      -6.957464948
          0,           0,        1083,      -7.844949605,       -6.35365874,      -6.955880339
          0,           0,        1084,      -7.843430724,      -6.351914899,      -6.954231702
          0,           0,        1085,      -7.841862124,      -6.350164647,      -6.952521561
          0,           0,        1086,       -7.84021718,      -6.348410676,      -6.950755506
          0,           0,        1087,      -7.838469828,      -6.346631489,      -6.948935087
          0,           0,        1088,      -7.836606767,      -6.344853633,      -6.947069624
          0,           0,        1089,      -7.834615905,      -6.343079112,      -6.945160047
          0,           0,        1090,      -7.832501303,      -6.341302903,      -6.943216198
          0,           0,        1091,      -7.830298214,      -6.339524187,      -6.941248493
          0,           0,        1092,      -7.828036467,      -6.337728264,      -6.939266791
          0,           0,        1093,      -7.825762999,      -6.335926608,      -6.937285265
          0,           0,        1094,      -7.823491875,      -6.334138474,       -6.93531649
          0,           0,        1095,      -7.821238705,      -6.332348164,       -6.93336748
