"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
         138,      -6.554408567,      -5.426482615,      -5.635174752,       -7.37477252,       9.144122036,       9.144122036,      0.2491298872,        1.23351134,       1.389200434
         139,      -6.557902315,      -5.425434703,      -5.639817456,      -7.375414548,       10.97294644,       10.97294644,      0.2492157617,       1.233764083,       1.389593649
         140,      -6.559720713,      -5.425086097,      -5.640541016,       -7.37619366,       13.16753573,       13.16753573,      0.2493178608,       1.234052622,       1.390050588
         141,      -6.560039082,      -5.425233064,      -5.638318457,      -7.377142812,       15.80104288,       15.80104288,      0.2494391295,        1.23437654,       1.390576306
         142,      -6.559795105,      -5.425439681,      -5.635186853,      -7.378298598,       18.96125145,       18.96125145,      0.2495830605,       1.234731139,       1.391172674
         143,      -6.559162593,      -5.425416568,      -5.632519512,      -7.379716821,       22.75350175,       22.75350175,      0.2497533625,       1.235105845,       1.391836753
         144,      -6.558044638,      -5.425105307,      -5.630410498,      -7.381457641,       27.30420209,       27.30420209,      0.2499536377,       1.235481811,       1.392558524
         145,      -6.556134957,      -5.424560781,      -5.628459392,      -7.383606705,       32.76504251,       32.76504251,      0.2501871633,       1.235829496,       1.393318751
         146,      -6.553126357,      -5.423835956,      -5.626433829,      -7.386255168,       39.31805102,       39.31805102,        0.25045727,       1.236108735,       1.394089496
         147,      -6.548817851,      -5.422948422,       -5.62434965,      -7.389541171,       47.18166122,       47.18166122,      0.2507677062,       1.236271195,       1.394836462
         148,      -6.543272301,      -5.421895966,        -5.6222788,      -7.393629021,       56.61799346,       56.61799346,      0.2511177239,       1.236254194,        1.39550801
         149,       -6.53695032,      -5.420649304,      -5.620223709,      -7.398768954,       5.661799346,       5.661799346,      0.2514853923,       1.235955647,       1.395994365
         150,      -6.531219679,      -5.419080041,      -5.618076622,      -7.405202564,       6.794159216,       6.794159216,      0.2515217582,       1.235923735,       1.396040731
         151,      -6.529434004,      -5.418236942,      -5.627207119,      -7.405901362,       8.152991059,       8.152991059,      0.2515646355,       1.235880571,       1.396090905
         152,      -6.529675017,      -5.416824937,      -5.636503103,      -7.406727887,       9.783589271,       9.783589271,      0.2516149602,       1.235822272,        1.39614375
         153,      -6.532023469,      -5.415807279,      -5.642206116,      -7.407715071,       11.74030712,       11.74030712,      0.2516732573,       1.235744192,       1.396197334
         154,      -6.532503067,      -5.415613744,      -5.643473435,      -7.408908668,       14.08836855,       14.08836855,      0.2517398507,        1.23563921,       1.396247492
         155,      -6.531471878,      -5.415983761,       -5.64154034,       -7.41035827,       16.90604226,       16.90604226,      0.2518149231,        1.23549585,       1.396286013
         156,      -6.530210974,      -5.416379247,      -5.638911452,      -7.412114781,       20.28725071,       20.28725071,       0.251897865,       1.235297553,       1.396299303
         157,      -6.529130197,       -5.41645519,       -5.63715812,      -7.414241829,       24.34470085,       24.34470085,      0.2519861986,        1.23502219,       1.396266934
         158,      -6.528433491,      -5.416165252,      -5.636108585,      -7.416824422,       29.21364102,       29.21364102,      0.2520743851,       1.234641025,       1.396159676
         159,      -6.528351238,      -5.415553345,      -5.634992741,      -7.419963952,       35.05636923,       35.05636923,      0.2521527484,       1.234118963,       1.395938932
         160,      -6.529364049,      -5.414579232,      -5.633419508,      -7.423790973,       42.06764308,       42.06764308,      0.2522073622,       1.233419831,       1.395561504
         161,      -6.532377871,      -5.413113349,      -5.631316799,        -7.4284743,       50.48117169,       50.48117169,      0.2522203397,       1.232515023,       1.394987406
         162,      -6.538617546,      -5.410963966,      -5.628580414,      -7.434183495,       50.48117169,       50.48117169,      0.2521659844,       1.231381263,       1.394172571
         163,      -6.549544819,       -5.40789597,      -5.624962158,      -7.441273152,       5.048117169,       5.048117169,       0.252044253,       1.230221341,       1.393251969
         164,      -6.564031996,      -5.404102329,      -5.624092087,       -7.44883434,       6.057740603,       6.057740603,      0.2520316534,       1.230104687,       1.393158771
         165,      -6.563355719,      -5.402959051,       -5.63359686,      -7.449603871,       7.269288723,       7.269288723,      0.2520155404,       1.229964199,       1.393045128
         166,      -6.566161031,      -5.401240103,      -5.643459015,      -7.450516774,       8.723146468,       8.723146468,       0.251994849,        1.22979479,       1.392906264
         167,      -6.572668356,      -5.399817111,      -5.649805783,       -7.45160745,       10.46777576,       10.46777576,      0.2519678555,       1.229591168,       1.392736671
         168,      -6.577622151,      -5.399153579,      -5.651429914,      -7.452917363,       12.56133091,       12.56133091,      0.2519322658,       1.229346898,         1.3925293
         169,      -6.580960132,      -5.399062258,      -5.649215569,      -7.454490435,        15.0735971,        15.0735971,      0.2518853087,       1.229053224,       1.392274472
         170,      -6.584588656,      -5.399004293,      -5.645741143,      -7.456385472,       18.08831652,       18.08831652,      0.2518233779,       1.228699011,       1.391959422
         171,      -6.589126678,      -5.398572995,      -5.643047765,      -7.458658793,       21.70597982,       21.70597982,      0.2517413414,       1.228271342,        1.39156813
         172,       -6.59473271,      -5.397671759,      -5.641181984,      -7.461402205,       26.04717578,       26.04717578,      0.2516318752,       1.227755398,       1.391080488
         173,      -6.601448202,      -5.396356852,      -5.639188008,      -7.464705471,       31.25661094,       31.25661094,      0.2514851452,        1.22713396,       1.390471306
         174,       -6.60914632,      -5.394635628,      -5.636462756,        -7.4686829,       37.50793313,       37.50793313,      0.2512898983,       1.226390336,       1.389713508
         175,      -6.618150497,      -5.392452429,      -5.632900691,      -7.473475112,       45.00951975,       45.00951975,       0.251037947,       1.225518894,       1.388791305
         176,      -6.628210418,      -5.389703745,      -5.628432056,      -7.479231531,       4.500951975,       4.500951975,      0.2507307655,       1.224536797,        1.38771653
         177,      -6.638890522,      -5.386302482,      -5.622835648,      -7.486894385,        5.40114237,        5.40114237,      0.2507000733,       1.224438615,       1.387608869
         178,      -6.636167711,      -5.385295029,      -5.630935056,      -7.487629949,       6.481370845,       6.481370845,      0.2506632833,       1.224321843,       1.387480259
         179,      -6.637205819,      -5.383720286,      -5.640104525,      -7.488502078,       7.777645013,       7.777645013,      0.2506192491,       1.224182937,       1.387326667
         180,      -6.643720335,      -5.382287566,      -5.646677945,      -7.489540938,       9.333174016,       9.333174016,       0.250566511,       1.224018715,       1.387144055
         181,      -6.648913579,      -5.381490161,      -5.649025001,      -7.490783699,       11.19980882,       11.19980882,      0.2505033889,       1.223826147,       1.386928243
         182,      -6.651111183,      -5.381310911,      -5.647325455,      -7.492273839,       13.43977058,       13.43977058,      0.2504283118,        1.22360169,        1.38667453
         183,      -6.652604128,      -5.381332898,      -5.643610509,      -7.494060066,        16.1277247,        16.1277247,      0.2503400612,       1.223341288,       1.386377831
         184,      -6.654306067,      -5.381133224,      -5.640181895,      -7.496197927,       19.35326964,       19.35326964,      0.2502377682,       1.223041287,        1.38603347
         185,      -6.656182749,      -5.380549478,      -5.637646289,      -7.498753552,       23.22392357,       23.22392357,      0.2501208077,       1.222698991,        1.38563754
         186,       -6.65787861,      -5.379619778,      -5.635205934,      -7.501805495,       27.86870828,       27.86870828,      0.2499886181,        1.22231159,       1.385185597
