"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
         640,      -5.338423672,      -3.913717495,      -4.249268977,      -7.354010706,      -2.558826028,       15.72555712,       15.72555712,      0.1062536846,      0.4735233672,      0.4392458916
         641,      -5.335261256,      -3.915396893,      -4.250269582,       -7.36196174,      -2.565196205,       18.87066855,       18.87066855,      0.1050342876,      0.4712073849,      0.4352674206
         642,       -5.30957572,      -3.917128552,      -4.245151047,       -7.35406055,      -2.552992251,       22.64480226,       22.64480226,      0.1035571222,      0.4684279524,      0.4305588791
         643,      -5.299450504,      -3.918361333,      -4.241107936,      -7.340061085,       -2.53210879,       27.17376271,       27.17376271,      0.1017706932,      0.4651115427,      0.4250335771
         644,      -5.271569233,      -3.919350189,      -4.239278024,      -7.316043814,      -2.499211171,       32.60851525,       32.60851525,     0.09961703154,      0.4611872463,      0.4186272467
         645,      -5.255757585,      -3.921251614,      -4.238000586,      -7.296399381,      -2.466504098,        39.1302183,        39.1302183,     0.09704135481,      0.4566120497,      0.4113420584
         646,      -5.242703191,      -3.924453818,      -4.236045236,      -7.267176676,      -2.423488636,       46.95626196,       46.95626196,     0.09402013534,      0.4514344504,      0.4033479302
         647,      -5.211216624,      -3.927897814,      -4.235422115,      -7.244162112,      -2.381876749,       56.34751435,       56.34751435,      0.0906264067,      0.4459374098,      0.3952065855
         648,      -5.185604421,      -3.931701022,       -4.23277164,      -7.223561223,       -2.33656324,       67.61701722,       67.61701722,     0.08714023536,      0.4408778643,      0.3882369997
         649,      -5.184603677,      -3.936993165,      -4.229767933,      -7.227624537,       -2.29788459,       81.14042067,       81.14042067,     0.08415946498,      0.4377473934,      0.3848818768
         650,      -5.157308452,       -3.94187805,      -4.226618719,      -7.226529836,      -2.250303828,       8.114042067,       8.114042067,     0.08264927489,      0.4389283814,      0.3888708908
         651,      -5.126891145,      -3.945968673,      -4.222476025,      -7.255231284,      -2.367931908,        9.73685048,        9.73685048,     0.08251296022,      0.4390711084,      0.3893125064
         652,      -5.271452856,      -3.955168794,      -4.250356726,      -7.332200726,      -2.437414776,       11.68422058,       11.68422058,     0.08238797825,      0.4393456849,      0.3900076587
         653,      -5.359118857,      -3.959668605,      -4.282640511,      -7.370595366,      -2.508879146,       14.02106469,       14.02106469,     0.08228418611,      0.4397874197,      0.3910206032
         654,       -5.40042968,      -3.962755583,      -4.299897554,      -7.416420788,      -2.562563035,       16.82527763,       16.82527763,     0.08222588349,      0.4404753092,      0.3924868335
         655,      -5.379603273,      -3.965709612,      -4.299794368,      -7.435024655,      -2.576354305,       20.19033316,       20.19033316,     0.08225320725,      0.4415317546,      0.3946123718
         656,      -5.356644294,       -3.96830889,      -4.292016109,      -7.427913898,      -2.558015489,       24.22839979,       24.22839979,     0.08242703531,      0.4431345887,      0.3976923339
         657,      -5.339942475,      -3.970877916,      -4.286710203,      -7.425229166,      -2.534323189,       29.07407974,       29.07407974,     0.08283830306,      0.4455422739,      0.4021487116
         658,      -5.328751957,      -3.972853534,      -4.284106846,      -7.410526112,      -2.499738708,       34.88889569,       34.88889569,     0.08362338872,      0.4491332745,      0.4085867688
         659,      -5.288297588,      -3.974756167,      -4.280821341,      -7.386942101,      -2.459367994,       41.86667483,       41.86667483,     0.08498688382,       0.454456831,      0.4178657193
         660,      -5.260915603,      -3.977047769,      -4.275093443,      -7.355474303,      -2.417868017,        50.2400098,        50.2400098,     0.08722807727,      0.4622818186,      0.4311657704
         661,      -5.235102652,      -3.979632641,      -4.269339497,      -7.315879151,      -2.393013102,       60.28801176,       60.28801176,     0.09075853128,      0.4736194605,       0.450012048
         662,      -5.207269133,      -3.982210998,      -4.262956157,      -7.266692301,      -2.378133086,       72.34561411,       72.34561411,     0.09608868948,      0.4896896598,      0.4761961852
         663,      -5.179544428,      -3.983968927,      -4.256826331,      -7.209421862,      -2.364452707,       86.81473693,       86.81473693,      0.1037357574,      0.5117487662,      0.5114536118
         664,      -5.165741771,      -3.987271133,      -4.249381427,      -7.154910646,      -2.346614845,       8.681473693,       8.681473693,      0.1139800376,      0.5405676525,      0.5565740287
         665,      -5.115081562,      -3.990692547,      -4.242758751,      -7.245530829,      -2.459589755,       10.41776843,       10.41776843,      0.1150060547,      0.5434372803,      0.5610627504
         666,      -5.311410959,      -4.006664355,      -4.272660918,      -7.315169556,      -2.527846168,       12.50132212,       12.50132212,      0.1162554764,      0.5469263796,      0.5665057597
         667,      -5.402421319,      -4.015639976,      -4.309785554,      -7.377889225,      -2.595639462,       15.00158654,       15.00158654,      0.1177740347,      0.5511588953,      0.5730886182
         668,      -5.418496079,      -4.022367724,      -4.330861109,       -7.43193346,       -2.65500019,       18.00190385,       18.00190385,      0.1196175947,      0.5562852781,      0.5810331892
         669,      -5.405372195,       -4.02881002,      -4.333598689,      -7.438648853,      -2.664691705,       21.60228462,       21.60228462,       0.121852098,      0.5624836102,      0.5905970677
         670,      -5.369030562,      -4.036109733,      -4.330185273,       -7.42985182,      -2.655875635,       25.92274154,       25.92274154,      0.1245525704,       0.569960268,      0.6020699749
         671,      -5.357224913,      -4.043493643,      -4.330177193,      -7.408496879,      -2.632762846,       31.10728985,       31.10728985,      0.1277995102,      0.5789444923,       0.615757728
         672,      -5.327589172,       -4.05159187,      -4.332917155,      -7.388245166,      -2.609129084,       37.32874782,       37.32874782,      0.1316695811,      0.5896667634,      0.6319396888
         673,      -5.293023303,      -4.059404539,      -4.335168193,      -7.353599187,      -2.569189732,       44.79449739,       44.79449739,      0.1362152008,      0.6023022805,      0.6507757285
         674,      -5.263805081,      -4.067261101,      -4.336587796,      -7.329542603,      -2.534839356,       53.75339687,       53.75339687,      0.1414281417,      0.6168635607,      0.6721422504
         675,      -5.277872909,      -4.073697175,      -4.336503757,      -7.313035683,      -2.493690201,       64.50407624,       64.50407624,      0.1471921672,      0.6330585534,      0.6954214034
         676,      -5.219808542,      -4.079056965,      -4.335476239,       -7.29281359,      -2.444617482,       77.40489149,       77.40489149,      0.1532504528,      0.6501864765,      0.7193575091
         677,      -5.193767508,       -4.08583676,      -4.333171899,      -7.283272593,      -2.400740501,       77.40489149,       77.40489149,      0.1592129393,      0.6671376862,      0.7420964457
         678,      -5.181047218,      -4.090773435,       -4.33273436,      -7.290327287,      -2.393048893,       77.40489149,       77.40489149,      0.1638927326,      0.6804853511,      0.7590373083
         679,      -5.174825089,      -4.093609044,      -4.337276378,      -7.308047391,      -2.387197336,       7.740489149,       7.740489149,      0.1673626566,      0.6903774955,      0.7705887818
         680,       -5.22497099,      -4.095950407,      -4.342876381,      -7.364050847,      -2.494024172,       9.288586978,       9.288586978,      0.1676965396,      0.6913247914,      0.7716809119
         681,      -5.418236365,      -4.108411089,      -4.372119073,      -7.429265769,      -2.562415104,       11.14630437,       11.14630437,      0.1680797791,      0.6924161041,      0.7729206434
         682,      -5.514390457,      -4.114420433,      -4.407809284,      -7.533027699,      -2.677768574,       13.37556525,       13.37556525,      0.1685142661,      0.6936554243,      0.7742975476
         683,      -5.539140119,      -4.118645067,      -4.428504366,      -7.626227143,      -2.749603953,        16.0506783,        16.0506783,      0.1689988063,      0.6950377576,      0.7757861625
         684,      -5.481740672,      -4.124015687,      -4.430087925,      -7.637489773,      -2.723817914,       19.26081396,       19.26081396,      0.1695270023,      0.6965422262,      0.7773340786
         685,      -5.459235984,      -4.129157795,      -4.425326405,      -7.607833029,       -2.67076528,       23.11297675,       23.11297675,      0.1700852456,      0.6981283292,      0.7788567538
         686,      -5.462210595,      -4.133343125,      -4.423242968,       -7.60752284,      -2.632283131,        27.7355721,        27.7355721,      0.1706478924,      0.6997194238,      0.7802134329
         687,      -5.437937778,      -4.137263423,      -4.423844192,      -7.589245151,      -2.584797901,       33.28268652,       33.28268652,       0.171172753,      0.7011864201,      0.7811875147
         688,      -5.435370771,      -4.139482432,      -4.423816832,      -7.552025096,       -2.53164238,       39.93922382,       39.93922382,      0.1715968378,      0.7023309591,      0.7814707191
         689,      -5.410512273,      -4.141358865,      -4.421559691,      -7.521490886,      -2.486477629,       47.92706859,       47.92706859,      0.1718340398,      0.7028766534,      0.7806648451
         690,      -5.361990453,      -4.141785763,      -4.418271214,       -7.47689596,       -2.44499476,       57.51248231,       57.51248231,      0.1717797149,       0.702481983,      0.7783209754
         691,      -5.331054859,      -4.142607245,      -4.413080479,      -7.427958843,      -2.415168549,       69.01497877,       69.01497877,      0.1713331361,       0.700805184,       0.774059579
         692,       -5.32582221,      -4.142789673,      -4.407244751,      -7.386396843,      -2.406281082,       82.81797452,       82.81797452,      0.1704279467,      0.6976168445,      0.7677489999
         693,      -5.268117605,      -4.141454166,      -4.401425815,      -7.348389275,      -2.422141676,       8.281797452,       8.281797452,      0.1690103133,      0.6928389614,      0.7595219097
         694,      -5.265679645,      -4.141106313,      -4.393744304,      -7.401998903,      -2.549345167,       9.938156943,       9.938156943,       0.168862772,      0.6923413563,      0.7586751639
         695,      -5.486256831,      -4.153573007,      -4.417566258,      -7.492654323,      -2.646057977,       11.92578833,       11.92578833,      0.1686789899,      0.6917252204,      0.7576416552
         696,      -5.564784385,      -4.158806486,      -4.455337349,      -7.608706545,        -2.7867085,         14.310946,         14.310946,       0.168454173,      0.6909823203,       0.756412488
         697,       -5.57420455,      -4.162703765,      -4.474597199,      -7.653909172,      -2.847565995,        17.1731352,        17.1731352,      0.1681775637,      0.6900804928,      0.7549447865
         698,      -5.546101748,       -4.16707783,      -4.473471938,      -7.650589169,      -2.846792813,       20.60776224,       20.60776224,      0.1678333901,       0.688973028,      0.7531772253
         699,      -5.519755094,      -4.171634733,       -4.46628088,       -7.63744882,      -2.832603937,       24.72931468,       24.72931468,      0.1674003085,      0.6876024866,      0.7510372794
         700,       -5.49376492,      -4.176059887,      -4.462405273,       -7.62522701,      -2.818879979,       29.67517762,       29.67517762,      0.1668487999,      0.6858963313,      0.7484354551
         701,      -5.469735969,      -4.179962772,      -4.461076082,       -7.60442628,      -2.797003382,       35.61021314,       35.61021314,      0.1661366286,      0.6837579641,      0.7452506782
         702,      -5.457811863,      -4.183266033,      -4.458980118,      -7.584023991,      -2.772859589,       42.73225577,       42.73225577,      0.1652011287,       0.681054697,      0.7413067921
         703,      -5.428074937,      -4.186067834,      -4.455069403,      -7.557797582,      -2.735421697,       51.27870693,       51.27870693,      0.1639467588,      0.6776006962,      0.7363339564
         704,      -5.413681483,      -4.187920583,      -4.450026189,      -7.535150849,       -2.69103751,       61.53444831,       61.53444831,      0.1622340543,      0.6731426407,      0.7299257488
         705,      -5.387448147,      -4.188928015,      -4.443941441,      -7.508870294,      -2.630999292,       73.84133798,       73.84133798,      0.1598830383,       0.667368041,      0.7215282663
         706,      -5.373488387,      -4.189174013,      -4.436007175,      -7.489020637,      -2.579481218,       7.384133798,       7.384133798,      0.1566911173,      0.6599393457,       0.710480563
         707,      -5.342546283,      -4.187970711,      -4.427650198,      -7.510835556,      -2.715524595,       8.860960557,       8.860960557,      0.1563657465,      0.6591832029,      0.7093535776
         708,      -5.521283389,       -4.19852933,      -4.442129478,      -7.589136114,      -2.779769621,       10.63315267,       10.63315267,      0.1559706816,      0.6582722728,      0.7079922749
         709,      -5.581812454,      -4.203402499,       -4.46844868,      -7.710895181,      -2.884102289,        12.7597832,        12.7597832,      0.1554899515,      0.6571725501,      0.7063436493
         710,      -5.599843618,      -4.206757032,      -4.483910159,      -7.763954075,       -2.92738692,       15.31173984,       15.31173984,      0.1549031825,      0.6558401807,      0.7043388505
         711,      -5.586891575,      -4.210298249,      -4.484119029,      -7.776889092,       -2.93246042,       18.37408781,       18.37408781,      0.1541847105,      0.6542205633,      0.7018914469
         712,      -5.568054029,      -4.214127255,      -4.477507944,      -7.764537369,      -2.914170858,       22.04890537,       22.04890537,      0.1533022756,      0.6522466674,      0.6988940549
         713,      -5.552124413,      -4.217559334,      -4.471957175,      -7.751176875,      -2.892375457,       26.45868645,       26.45868645,      0.1522156017,      0.6498367573,      0.6952132532
         714,       -5.54580337,      -4.220113631,      -4.468620394,      -7.742335004,      -2.872253099,       31.75042374,       31.75042374,      0.1508748205,      0.6468914256,      0.6906823771
         715,      -5.529207124,      -4.222002255,      -4.465103658,      -7.726779638,      -2.846066624,       38.10050849,       38.10050849,      0.1492173133,      0.6432870676,      0.6850885032
         716,       -5.50695506,      -4.223465812,      -4.459878911,      -7.697406533,      -2.809338075,       45.72061018,       45.72061018,      0.1471617655,      0.6388635637,      0.6781516697
         717,      -5.493385609,      -4.223919165,      -4.453437986,      -7.672991797,      -2.771153896,       54.86473222,       54.86473222,      0.1446048854,      0.6334163619,      0.6695125128
         718,      -5.464130867,      -4.223416156,      -4.446068547,      -7.636476636,      -2.725966654,       65.83767866,       65.83767866,      0.1414295402,      0.6267029458,      0.6587429973
         719,      -5.441734342,      -4.222215038,      -4.437479694,      -7.599476863,      -2.688775505,       65.83767866,       65.83767866,      0.1375212417,      0.6184381929,      0.6453493093
         720,      -5.410608172,      -4.219179038,      -4.428026302,      -7.570520725,      -2.683724668,       65.83767866,       65.83767866,      0.1335722272,      0.6099812483,      0.6315752865
         721,      -5.408807808,      -4.217221411,      -4.421609507,      -7.556502122,      -2.687235127,       6.583767866,       6.583767866,      0.1296424176,      0.6013445247,      0.6175325548
         722,      -5.408279599,        -4.2154841,      -4.416649191,      -7.588372346,      -2.772087402,        7.90052144,        7.90052144,       0.129248389,      0.6004764995,      0.6161217015
         723,      -5.545924211,      -4.223155524,      -4.425116572,      -7.648370467,      -2.827502759,       9.480625727,       9.480625727,       0.128775725,      0.5994290292,      0.6144200635
         724,      -5.593973687,      -4.226654793,      -4.440442248,      -7.752314524,      -2.936394004,       11.37675087,       11.37675087,      0.1282102936,      0.5981715345,      0.6123785803
         725,      -5.610028118,      -4.228609196,      -4.450362151,      -7.795907368,       -2.98623971,       13.65210105,       13.65210105,      0.1275342687,      0.5966604867,      0.6099283599
         726,      -5.599585057,      -4.230405299,      -4.451184777,      -7.804610252,      -2.993053528,       16.38252126,       16.38252126,      0.1267260199,      0.5948396281,      0.6069814859
         727,      -5.580495936,      -4.232373013,      -4.446611563,      -7.795224593,      -2.977691412,       19.65902551,       19.65902551,       0.125760315,       0.592640352,      0.6034324087
         728,      -5.564110533,      -4.234160424,      -4.441600475,      -7.785406088,      -2.959417348,       23.59083061,       23.59083061,      0.1246089203,      0.5899805582,      0.5991575519
         729,      -5.555845475,      -4.235519111,      -4.437767081,       -7.77527621,      -2.937681393,       28.30899673,       28.30899673,      0.1232417977,      0.5867622862,      0.5940143295
         730,      -5.539272888,      -4.236338142,      -4.434163116,      -7.756488227,      -2.906212733,       33.97079608,       33.97079608,      0.1216285965,       0.582868883,      0.5878420416
         731,      -5.518266215,      -4.236406613,      -4.429490848,       -7.72682545,       -2.86515141,       40.76495529,       40.76495529,      0.1197415465,      0.5781657051,      0.5804724721
         732,      -5.501187833,      -4.235133137,      -4.423601205,      -7.692513005,      -2.821711286,       48.91794635,       48.91794635,      0.1175650872,      0.5725176619,      0.5717711898
         733,      -5.472337274,      -4.232330329,       -4.41643221,      -7.649091321,      -2.774784895,       58.70153562,       58.70153562,      0.1151161364,      0.5658320505,      0.5617188827
         734,      -5.454253061,      -4.227397122,      -4.408097127,      -7.602702991,      -2.728494544,       58.70153562,       58.70153562,      0.1124633895,      0.5580954497,       0.550473831
         735,      -5.422608599,      -4.220597051,      -4.398366391,      -7.572629444,      -2.709106313,       58.70153562,       58.70153562,      0.1101261311,      0.5507409249,      0.5401855556
         736,      -5.415115619,      -4.214187338,      -4.390687643,      -7.557282289,      -2.700974119,       58.70153562,       58.70153562,      0.1081227858,      0.5438273945,      0.5309190495
         737,      -5.395700045,         -4.207416,      -4.383247466,      -7.543272979,      -2.675339092,       58.70153562,       58.70153562,      0.1064826847,      0.5374374895,      0.5227706998
         738,      -5.390860184,      -4.199818679,      -4.374838843,      -7.535982872,      -2.656272278,       58.70153562,       58.70153562,      0.1052605875,      0.5317257582,      0.5159469675
         739,      -5.372018132,      -4.191376111,      -4.365749373,      -7.521025791,      -2.636352879,       58.70153562,       58.70153562,      0.1045368761,      0.5269295308,       0.510778224
         740,      -5.369798923,      -4.181533389,      -4.356501088,      -7.509246353,      -2.622301373,       58.70153562,       58.70153562,      0.1044029877,       0.523342454,      0.5076706575
         741,      -5.353060999,      -4.170014666,       -4.34667624,      -7.494511291,      -2.607562913,       58.70153562,       58.70153562,       0.104939923,      0.5212615446,       0.507018494
         742,      -5.346743705,       -4.15677131,      -4.336473358,      -7.476709396,      -2.589206371,       58.70153562,       58.70153562,      0.1062064422,      0.5209485232,      0.5091492981
         743,      -5.329644734,      -4.143540546,      -4.325527634,       -7.46466692,      -2.575107712,       58.70153562,       58.70153562,       0.108216134,      0.5225778919,      0.5142399409
         744,      -5.327040107,      -4.130126074,      -4.315506866,      -7.443305819,      -2.554727347,       58.70153562,       58.70153562,       0.110954682,      0.5262588029,      0.5223662514
         745,      -5.314204069,      -4.117606444,       -4.30607568,      -7.424215289,      -2.542311018,       58.70153562,       58.70153562,      0.1143657804,      0.5320024931,      0.5334557274
         746,      -5.310110625,      -4.106450973,      -4.299196573,      -7.408514836,      -2.532690472,       58.70153562,       58.70153562,      0.1183742855,      0.5397626432,      0.5473617947
         747,      -5.300641731,      -4.096979014,       -4.29355526,      -7.397028877,      -2.515068154,       58.70153562,       58.70153562,      0.1229095791,      0.5494809223,      0.5639438373
         748,      -5.296391158,      -4.088910466,      -4.290314269,      -7.379364955,      -2.490946892,       58.70153562,       58.70153562,      0.1279018277,      0.5610716106,      0.5830431172
         749,       -5.28541638,      -4.081792668,      -4.288774931,       -7.36475578,      -2.474868458,       58.70153562,       58.70153562,      0.1332709579,      0.5743858514,      0.6044234168
         750,      -5.278336505,      -4.075584302,      -4.289981632,      -7.354898461,      -2.448675152,       58.70153562,       58.70153562,      0.1389726283,      0.5893253819,      0.6279423912
         751,      -5.269579607,      -4.070004849,      -4.291755146,      -7.341024491,      -2.419552956,       58.70153562,       58.70153562,      0.1449714127,      0.6057747622,      0.6534409751
         752,       -5.26183512,      -4.064960685,      -4.294996318,      -7.333757569,      -2.407270241,       58.70153562,       58.70153562,      0.1512064001,      0.6235108005,      0.6805962108
         753,      -5.260032521,      -4.060690356,      -4.299068895,       -7.32888338,      -2.400070494,       58.70153562,       58.70153562,       0.157598473,      0.6422305192,      0.7089560475
         754,      -5.262093393,      -4.056993435,      -4.303754828,      -7.325798959,       -2.39833486,       58.70153562,       58.70153562,      0.1640400535,      0.6615311671,      0.7379074357
         755,      -5.262051118,      -4.054006388,      -4.308776445,      -7.327667542,      -2.404597402,       58.70153562,       58.70153562,      0.1703864486,      0.6808944654,      0.7666537534
         756,      -5.261624927,      -4.051247675,      -4.313238282,      -7.328444347,      -2.417797811,       58.70153562,       58.70153562,      0.1764527357,      0.6996831909,      0.7942135036
         757,      -5.252431491,      -4.048780926,      -4.316719184,      -7.324042803,      -2.435228274,       58.70153562,       58.70153562,      0.1820206503,      0.7171675852,      0.8194696173
         758,      -5.252151674,      -4.047113165,      -4.319552799,      -7.323002682,      -2.432416688,       58.70153562,       58.70153562,      0.1868513746,       0.732562821,      0.8412348612
         759,      -5.254038406,      -4.045812554,      -4.321725141,      -7.325839225,      -2.413596485,       70.44184275,       70.44184275,      0.1907042101,      0.7450817715,      0.8583392465
         760,      -5.266629847,      -4.044968839,      -4.323757509,      -7.316567884,       -2.34048452,       7.044184275,       7.044184275,       0.193562996,      0.7547964209,      0.8704868624
         761,      -5.252338931,      -4.045024484,      -4.321311227,      -7.402208014,      -2.485087915,        8.45302113,        8.45302113,      0.1938327619,      0.7557183201,       0.871623644
         762,      -5.335055625,      -4.048367791,      -4.330684854,      -7.420974796,      -2.511807431,       10.14362536,       10.14362536,      0.1941238299,       0.756720829,      0.8728217008
         763,      -5.377730218,      -4.048562023,      -4.344707016,      -7.465828736,      -2.584054875,       12.17235043,       12.17235043,      0.1944352886,      0.7578114407,      0.8740829153
         764,      -5.395376443,      -4.047407422,      -4.355905882,      -7.509093949,      -2.632937733,       14.60682051,       14.60682051,      0.1947529419,      0.7589527503,      0.8753349115
         765,      -5.390015416,      -4.045908886,      -4.358734678,      -7.520708663,      -2.634346374,       17.52818461,       17.52818461,      0.1950479843,      0.7600608098,       0.876429275
         766,      -5.380984566,      -4.044036648,      -4.355407045,      -7.509441688,      -2.605886452,       21.03382154,       21.03382154,      0.1952718549,      0.7609902159,      0.8771197954
         767,      -5.363491354,      -4.041833744,      -4.350408823,      -7.495316755,      -2.567987023,       25.24058585,       25.24058585,      0.1953454198,      0.7614999319,      0.8770120592
         768,         -5.348823,      -4.039831981,      -4.346149121,      -7.476745994,      -2.521869882,       30.28870301,       30.28870301,       0.195141674,      0.7611981417,      0.8754837223
         769,      -5.342334293,      -4.037253659,      -4.341819669,      -7.454760204,      -2.472332981,       36.34644362,       36.34644362,      0.1944610136,      0.7594647378,      0.8715753834
         770,      -5.321844569,      -4.034720113,      -4.336100697,      -7.430058405,      -2.421483837,       43.61573234,       43.61573234,      0.1930007993,      0.7553573096,       0.863861472
         771,      -5.298799722,      -4.031887958,      -4.330178418,      -7.397651997,      -2.373557529,       52.33887881,       52.33887881,      0.1903296888,      0.7475277026,      0.8503419195
         772,      -5.282011083,      -4.029315926,      -4.323065484,      -7.370051471,       -2.33326226,       62.80665457,       62.80665457,      0.1858871994,      0.7342090735,       0.828446285
         773,      -5.262373227,      -4.027974634,      -4.316037954,      -7.341915848,       -2.30687749,       62.80665457,       62.80665457,      0.1790217661,      0.7133269858,      0.7952342984
         774,       -5.24533768,      -4.027421155,      -4.309052613,       -7.33425517,      -2.323711407,       62.80665457,       62.80665457,       0.170899215,      0.6884083167,      0.7564580551
         775,      -5.241396096,      -4.027826359,      -4.306832995,      -7.332997076,      -2.358048782,       62.80665457,       62.80665457,      0.1617922163,      0.6603311093,      0.7135004505
         776,       -5.23556144,      -4.028584427,      -4.306868718,      -7.336265632,      -2.397081509,       62.80665457,       62.80665457,      0.1519604384,      0.6299600969,      0.6677127711
         777,      -5.258131617,      -4.031052082,      -4.306447272,      -7.342676306,      -2.429299044,       62.80665457,       62.80665457,       0.141654348,      0.5981398575,      0.6204011456
         778,      -5.237327989,      -4.032214506,      -4.306910308,      -7.352122383,      -2.442833091,       75.36798548,       75.36798548,      0.1311217082,      0.5656979502,      0.5728258491
         779,      -5.263772514,      -4.035476139,      -4.307421688,      -7.350546054,      -2.424636633,       7.536798548,       7.536798548,      0.1185801946,      0.5272449453,      0.5173842063
         780,      -5.258045428,      -4.037316561,      -4.303208709,      -7.365278369,      -2.570625615,       9.044158258,       9.044158258,      0.1173293566,       0.523414962,      0.5118703869
         781,      -5.381383829,      -4.043476285,      -4.323331933,      -7.444052427,      -2.636137164,       10.85298991,       10.85298991,       0.115831147,        0.51882783,      0.5052832016
         782,      -5.434925782,      -4.046052744,      -4.349073877,      -7.497951415,      -2.680603351,       13.02358789,       13.02358789,      0.1140375142,      0.5133369126,      0.4974200747
         783,      -5.464749339,      -4.047724418,      -4.363695127,      -7.545990653,      -2.717039667,       15.62830547,       15.62830547,      0.1118943151,      0.5067791914,      0.4880612794
         784,      -5.475188878,       -4.04974533,      -4.364022917,      -7.572507078,      -2.732232904,       18.75396656,       18.75396656,      0.1093402546,      0.4989708541,      0.4769653747
         785,      -5.453213837,       -4.05158629,       -4.35782135,      -7.562637085,      -2.715581196,       22.50475988,       22.50475988,      0.1063073636,      0.4897081435,      0.4638737868
         786,      -5.436909306,      -4.053278017,      -4.352964751,      -7.548546218,      -2.692752687,       27.00571185,       27.00571185,      0.1027239348,      0.4787769486,       0.448528673
         787,       -5.42729938,      -4.054209537,      -4.350424636,      -7.539500593,      -2.671191573,       32.40685422,       32.40685422,     0.09852143591,      0.4659753802,      0.4307090345
         788,      -5.410737507,      -4.055715545,      -4.347987179,      -7.519763392,      -2.642452332,       38.88822507,       38.88822507,     0.09365067127,      0.4511633166,      0.4103053865
         789,      -5.385297812,        -4.0575535,      -4.344952723,      -7.496993981,      -2.611358294,       46.66587008,       46.66587008,      0.0881160829,      0.4343629983,      0.3874691151
         790,      -5.370845685,      -4.059278794,      -4.340768817,      -7.479711007,      -2.582762018,        55.9990441,        55.9990441,     0.08202662032,      0.4159064711,      0.3628280948
         791,      -5.340181789,      -4.060768039,      -4.336544164,      -7.456950946,      -2.544006745,       67.19885292,       67.19885292,     0.07564997636,      0.3965842047,      0.3377001457
         792,      -5.319918545,      -4.063602941,      -4.332169021,      -7.434754625,      -2.492698242,       67.19885292,       67.19885292,     0.06947883902,      0.3777768395,      0.3142845305
         793,      -5.307901885,      -4.067207464,      -4.329296008,      -7.423307301,      -2.474457509,        80.6386235,        80.6386235,     0.06488245587,      0.3634611202,      0.2976939028
         794,      -5.309011196,       -4.07168018,        -4.3322957,      -7.382289141,       -2.40328234,        8.06386235,        8.06386235,     0.06170777712,      0.3526585001,      0.2873557291
         795,      -5.311849562,      -4.078006494,      -4.332103244,      -7.403206605,      -2.601453354,        9.67663482,        9.67663482,     0.06140972785,      0.3516263896,      0.2863939777
         796,      -5.438502964,      -4.085046418,      -4.359276604,      -7.510790856,      -2.681047756,       11.61196178,       11.61196178,     0.06108990081,      0.3504892093,      0.2853930886
         797,      -5.516415952,      -4.088426762,      -4.389088511,      -7.557488542,      -2.708118635,       13.93435414,       13.93435414,     0.06075756856,      0.3492629752,      0.2843997948
         798,      -5.554709694,      -4.091345893,      -4.403236517,      -7.618023177,      -2.741819172,       16.72122497,       16.72122497,      0.0604321777,      0.3479869673,      0.2835004587
         799,      -5.538681694,       -4.09473805,       -4.40156873,      -7.635908185,      -2.742714826,       20.06546996,       20.06546996,     0.06014786476,      0.3467354103,      0.2828390379
         800,      -5.517118664,      -4.098295721,      -4.395167416,      -7.622636211,      -2.717453953,       24.07856396,       24.07856396,      0.0599614659,      0.3456377606,      0.2826471555
         801,      -5.499189642,      -4.101832079,      -4.391816965,      -7.601105816,      -2.681250584,       28.89427675,       28.89427675,     0.05996358674,      0.3449057935,      0.2832829508
         802,      -5.485466921,      -4.105367164,        -4.3911185,      -7.572369532,      -2.637786388,        34.6731321,        34.6731321,     0.06029259879,      0.3448668622,      0.2852775037
         803,      -5.468271062,      -4.109434778,      -4.391004603,       -7.53945659,      -2.591606778,       41.60775851,       41.60775851,      0.0611549446,      0.3460100134,      0.2893991749
         804,      -5.438297182,      -4.113553892,      -4.390122143,      -7.489666631,      -2.540463002,       49.92931022,       49.92931022,     0.06285240606,      0.3490456083,      0.2967355433
         805,      -5.429801506,      -4.118440587,      -4.388851176,      -7.441916811,       -2.49523324,       59.91517226,       59.91517226,      0.0657938956,      0.3549302768,       0.308719664
         806,      -5.417170171,      -4.123425523,      -4.388887401,      -7.396437988,      -2.462239957,       71.89820671,       71.89820671,     0.07045569486,      0.3647714053,       0.326977756
         807,       -5.39365687,      -4.128782675,      -4.389225948,      -7.360133768,      -2.450389391,       7.189820671,       7.189820671,     0.07728495148,      0.3795777431,      0.3529504584
         808,      -5.385460392,      -4.135976658,       -4.39062839,      -7.484463942,      -2.682850036,       8.627784806,       8.627784806,     0.07797822096,      0.3810799165,      0.3555775756
         809,      -5.474387643,       -4.14273325,      -4.414072126,      -7.569865463,      -2.750775945,       10.35334177,       10.35334177,     0.07882914872,      0.3829289733,      0.3587928464
         810,      -5.534405738,      -4.146698749,      -4.438386602,      -7.587460014,      -2.764593901,       12.42401012,       12.42401012,     0.07987427179,      0.3852055595,       0.362727843
         811,      -5.569825464,      -4.149979034,      -4.450641908,      -7.625233389,      -2.796060962,       14.90881214,       14.90881214,     0.08115999011,       0.388013049,      0.3675491487
