"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
          47,      -4.786379048,      -4.318877421,      -4.341091829,      -4.913654936,     -0.1409130659,       5.079530539,       5.079530539,      0.5921442451,       1.889714391,       2.346044381,    0.005787885697
          48,      -4.813772314,      -4.329883704,      -4.374020681,      -4.936455903,     -0.1637307184,       6.095436647,       6.095436647,      0.5857791121,       1.876539121,       2.325206624,    0.005831350087
          49,      -4.826189985,      -4.330383799,      -4.376675474,      -4.938633272,     -0.1658495562,       7.314523976,       7.314523976,      0.5781544292,       1.860604961,       2.300017336,    0.005884101964
          50,      -4.831333532,      -4.328965399,      -4.379389721,      -4.941238206,     -0.1683793194,       8.777428771,       8.777428771,      0.5690288508,       1.841322373,       2.269546636,    0.005948250405
          51,      -4.834879644,      -4.326823523,      -4.382469326,      -4.944352751,     -0.1713970067,       10.53291453,       10.53291453,      0.5581135814,       1.817967057,       2.232649029,     0.00602648014
          52,      -4.838602131,       -4.32394672,      -4.386101319,      -4.948074248,     -0.1749926478,       12.63949743,       12.63949743,      0.5450673592,       1.789660003,       2.187927313,    0.006122220397
          53,      -4.843101494,      -4.320290827,      -4.390444173,      -4.952518371,     -0.1792713821,       15.16739692,       15.16739692,      0.5294878089,        1.75534132,        2.13368166,    0.006239915649
          54,      -4.848556503,      -4.315829252,       -4.39553491,      -4.957821705,     -0.1843553201,        18.2008763,        18.2008763,      0.5109086016,       1.713761178,        2.06787615,    0.006385375775
          55,      -4.854895286,      -4.310624517,      -4.401161539,      -4.964146092,     -0.1903859238,       21.84105156,       21.84105156,      0.4888067723,       1.663499279,       1.988134084,    0.006566239302
          56,      -4.861916929,      -4.304923423,      -4.406746043,       -4.97168362,      -0.197526611,       26.20926187,       26.20926187,      0.4626380466,       1.603051147,       1.891814831,    0.006792495883
          57,         -4.869423,      -4.299264071,      -4.411387001,      -4.980662819,     -0.2059661825,       31.45111425,       31.45111425,      0.4319276128,       1.531037805,       1.776258342,    0.007076899408
          58,      -4.877385585,      -4.294597536,      -4.414248137,      -4.991356796,     -0.2159260611,        37.7413371,        37.7413371,      0.3964573029,       1.446635979,       1.639364602,    0.007434772093
          59,      -4.885903634,       -4.29220733,      -4.415211414,      -5.004098479,     -0.2277023556,       45.28960451,       45.28960451,      0.3565235619,        1.35019746,       1.480507878,    0.007882806896
          60,      -4.895232406,      -4.293585258,      -4.415343897,      -5.019295753,     -0.2417306506,       45.28960451,       45.28960451,      0.3132173441,        1.24400833,       1.301818211,    0.008435856957
          61,       -4.90561895,      -4.300202232,       -4.41672637,       -5.03746473,     -0.2585971275,       45.28960451,       45.28960451,      0.2748734455,        1.14871571,        1.13767432,    0.008993843176
          62,      -4.914283691,      -4.308699617,      -4.419246288,      -5.055524698,     -0.2752575911,       45.28960451,       45.28960451,      0.2415523417,       1.065046106,      0.9899665741,    0.009545625924
          63,      -4.921981701,      -4.318565154,      -4.423314791,      -5.073535341,     -0.2917800146,       45.28960451,       45.28960451,      0.2129591539,      0.9928500914,      0.8593901803,     0.01008269019
          64,      -4.929667362,      -4.329422545,      -4.428641444,      -5.091542109,     -0.3081846968,       45.28960451,       45.28960451,      0.1885177477,      0.9312482309,      0.7455877262,     0.01060129189
          65,      -4.938229372,      -4.340884921,      -4.434539493,       -5.10957627,     -0.3244767351,       45.28960451,       45.28960451,      0.1674619083,      0.8788357545,       0.647385527,     0.01110423228
          66,       -4.94815333,      -4.352564815,      -4.440081617,       -5.12765438,     -0.3406696694,       54.34752542,       54.34752542,      0.1489488508,      0.8339546256,      0.5631565204,     0.01160139778
          67,      -4.959409261,      -4.364053138,      -4.444256163,       -5.14577202,     -0.3567130802,       5.434752542,       5.434752542,      0.1290470619,        0.78817905,      0.4792904443,     0.01221828246
          68,      -4.975468262,      -4.378945009,      -4.447536953,      -5.167775088,     -0.3765284014,        6.52170305,        6.52170305,       0.127058015,      0.7836263191,       0.470976998,       0.012280901
          69,       -4.97749095,      -4.379400088,      -4.447353916,      -5.169911365,     -0.3784098535,        7.82604366,        7.82604366,      0.1246987072,      0.7782663744,      0.4612332281,     0.01235658127
          70,      -4.978259027,      -4.379859726,      -4.446859175,      -5.172477821,      -0.380668386,       9.391252392,       9.391252392,      0.1219047356,      0.7719798348,       0.449874637,     0.01244825848
          71,       -4.97875316,      -4.380375497,      -4.446149851,      -5.175563851,     -0.3833817111,       11.26950287,       11.26950287,      0.1185990057,      0.7646341246,      0.4367140973,     0.01255975115
          72,      -4.979276268,      -4.380975022,      -4.445215049,      -5.179275982,     -0.3866420223,       13.52340344,       13.52340344,      0.1146877271,       0.756081899,      0.4215725902,     0.01269616605
          73,      -4.979967248,      -4.381683969,      -4.444001139,      -5.183742993,     -0.3905607078,       16.22808413,       16.22808413,      0.1100544449,      0.7461562107,      0.4042926479,     0.01286456569
          74,      -4.980923285,        -4.3825283,      -4.442413848,      -5.189120753,     -0.3952725154,       19.47370096,       19.47370096,      0.1045515373,      0.7346589038,      0.3847535818,     0.01307509946
          75,      -4.982232881,      -4.383538045,      -4.440322311,      -5.195597605,     -0.4009398153,       23.36844115,       23.36844115,     0.09798967246,      0.7213425691,      0.3628952603,     0.01333757406
          76,      -4.983971152,      -4.384745654,      -4.437590287,      -5.203401667,     -0.4077603412,       28.04212938,       28.04212938,     0.09012365652,      0.7058882474,      0.3387573977,      0.0136522147
          77,      -4.986157954,      -4.386180948,      -4.434162058,      -5.212810017,     -0.4160080147,       33.65055526,       33.65055526,       0.080634995,      0.6878935001,      0.3125535859,     0.01403176116
          78,      -4.988696244,      -4.387873505,      -4.430228079,      -5.224158675,     -0.4259728578,       40.38066631,       40.38066631,     0.06912362202,      0.6669087761,      0.2848208212,     0.01449221608
