"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
          82,      -8.066596821,      -7.520879465,      -8.384357526,       -10.1332944,      -3.381232478,       194.7370096,       194.7370096,      0.1262956279,       1.164981113
          83,      -8.066595525,      -7.521074904,      -8.384698645,      -10.13388929,      -3.382881758,       194.7370096,       194.7370096,      0.1262933312,       1.164982704
          84,      -8.066523508,      -7.520810689,      -8.384319881,      -10.13442361,      -3.381941141,       194.7370096,       194.7370096,      0.1262954944,       1.164982921
          85,      -8.066473247,      -7.520729029,      -8.384022914,      -10.13489816,      -3.381562485,       194.7370096,       194.7370096,      0.1262931612,       1.164984465
          86,      -8.066452324,      -7.520758919,      -8.384054819,      -10.13537949,       -3.38168562,       194.7370096,       194.7370096,       0.126295311,       1.164984633
          87,      -8.066460281,      -7.520778644,      -8.383998968,      -10.13587408,      -3.381880076,       194.7370096,       194.7370096,      0.1262929685,       1.164986145
          88,      -8.066453347,      -7.520756171,      -8.383978217,      -10.13644266,      -3.381763762,       194.7370096,       194.7370096,      0.1262951149,       1.164986301
          89,      -8.066453691,      -7.520755868,      -8.383876747,      -10.13707509,      -3.381801553,       194.7370096,       194.7370096,      0.1262927746,       1.164987814
          90,      -8.066447664,      -7.520752964,      -8.383890688,      -10.13781192,      -3.381772265,       194.7370096,       194.7370096,      0.1262949244,       1.164987979
          91,      -8.066450543,      -7.520758656,      -8.383812922,      -10.13861926,      -3.381842891,       194.7370096,       194.7370096,      0.1262925876,       1.164989505
          92,      -8.066444283,       -7.52075076,      -8.383828496,      -10.13951924,      -3.381796029,       194.7370096,       194.7370096,        0.12629474,        1.16498968
          93,      -8.066446556,      -7.520754958,      -8.383754065,      -10.14046344,      -3.381847862,       194.7370096,       194.7370096,      0.1262924043,       1.164991211
          94,      -8.066442473,      -7.520750655,       -8.38378223,       -10.1414686,      -3.381806333,       194.7370096,       194.7370096,      0.1262945561,       1.164991385
          95,      -8.066444784,       -7.52075603,       -8.38371867,      -10.14248574,      -3.381860981,       194.7370096,       194.7370096,      0.1262922186,        1.16499291
          96,      -8.066440855,      -7.520751187,      -8.383754532,      -10.14353686,      -3.381813846,       194.7370096,       194.7370096,      0.1262943674,       1.164993075
          97,      -8.066443225,      -7.520756803,      -8.383699138,      -10.14457962,      -3.381866021,       194.7370096,       194.7370096,      0.1262920261,       1.164994589
          98,      -8.066440124,      -7.520752889,      -8.383743651,      -10.14564352,      -3.381816321,       194.7370096,       194.7370096,       0.126294171,       1.164994744
          99,      -8.066442519,      -7.520759141,      -8.383696291,      -10.14669246,      -3.381870582,       194.7370096,       194.7370096,       0.126291826,       1.164996248
         100,      -8.066439569,      -7.520755271,       -8.38374714,      -10.14776083,       -3.38181833,       194.7370096,       194.7370096,      0.1262939675,       1.164996394
         101,      -8.066442048,      -7.520761784,      -8.383705417,      -10.14881541,      -3.381872942,       194.7370096,       194.7370096,      0.1262916194,       1.164997891
         102,      -8.066439216,      -7.520758109,      -8.383760991,      -10.14989203,      -3.381819176,       194.7370096,       194.7370096,      0.1262937585,        1.16499803
         103,      -8.066441736,      -7.520764897,       -8.38372297,      -10.15095759,        -3.3818749,                 1,                 1,      0.1262914082,       1.164999521
         104,      -8.066438967,      -7.520761328,      -8.383781425,      -10.16143305,      -3.138767996,               1.2,               1.2,      0.1262918243,       1.164999399
         105,      -8.411507101,      -7.779242752,      -8.633543635,      -10.16150385,      -2.974550357,              1.44,              1.44,      0.1262946328,        1.16499814
         106,      -8.649849221,      -8.058288077,       -8.74264727,      -10.16157385,      -2.976073085,             1.728,             1.728,      0.1262974627,       1.164996833
         107,        -8.7084868,      -8.185989997,      -8.736034088,      -10.16164439,      -3.116088613,            2.0736,            2.0736,      0.1262995445,       1.164995829
