"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
          77,      -9.554139086,      -7.628762154,      -8.228813464,      -8.775559726,      -1.249478155,        65.2170305,        65.2170305,      0.1181856588,       1.218505283
          78,      -9.553690782,      -7.628877396,      -8.228484638,      -8.775765516,      -1.250840553,        65.2170305,        65.2170305,       0.118184748,       1.218513078
          79,      -9.553309658,      -7.629005847,       -8.22820754,      -8.775973536,      -1.252698741,        65.2170305,        65.2170305,      0.1181838382,       1.218520875
          80,      -9.552985128,      -7.629146989,      -8.227979219,       -8.77618467,      -1.254828151,        65.2170305,        65.2170305,      0.1181829291,       1.218528671
          81,      -9.552709863,      -7.629300294,      -8.227796432,      -8.776399686,      -1.256977424,        65.2170305,        65.2170305,      0.1181820206,       1.218536466
          82,      -9.552455121,      -7.629465319,      -8.227655166,      -8.776619215,       -1.25893254,        65.2170305,        65.2170305,      0.1181811123,        1.21854426
          83,      -9.552259731,      -7.629641496,      -8.227554975,      -8.776843817,      -1.260552397,        65.2170305,        65.2170305,      0.1181802044,       1.218552051
          84,      -9.552124195,      -7.629828327,      -8.227492048,      -8.777073939,      -1.261777188,        65.2170305,        65.2170305,      0.1181792968,       1.218559838
          85,      -9.552029211,      -7.630025273,      -8.227464033,      -8.777309911,      -1.262618322,        65.2170305,        65.2170305,      0.1181783898,       1.218567622
          86,      -9.551974585,      -7.630231755,      -8.227469351,       -8.77755195,      -1.263138266,        65.2170305,        65.2170305,      0.1181774837,       1.218575402
          87,       -9.55196056,      -7.630447183,      -8.227506147,      -8.777800172,      -1.263427714,        65.2170305,        65.2170305,      0.1181765788,       1.218583177
          88,      -9.551983636,       -7.63067096,      -8.227572314,      -8.778054611,      -1.263584352,        65.2170305,        65.2170305,      0.1181756755,       1.218590949
          89,      -9.552042149,      -7.630902488,      -8.227665729,      -8.778315216,      -1.263696081,        65.2170305,        65.2170305,      0.1181747743,       1.218598716
          90,      -9.552130645,      -7.631141157,      -8.227784111,      -8.778581857,      -1.263829806,        65.2170305,        65.2170305,      0.1181738755,        1.21860648
          91,      -9.552242022,      -7.631386344,       -8.22792508,      -8.778854338,      -1.264025846,        65.2170305,        65.2170305,      0.1181729795,       1.218614241
          92,      -9.552368854,      -7.631637396,      -8.228086114,      -8.779132419,        -1.2642972,        65.2170305,        65.2170305,      0.1181720862,       1.218622001
          93,      -9.552503956,      -7.631893685,      -8.228264661,      -8.779415808,      -1.264632781,        65.2170305,        65.2170305,      0.1181711959,       1.218629758
          94,      -9.552643526,      -7.632154591,      -8.228458117,      -8.779704156,      -1.265003256,        65.2170305,        65.2170305,      0.1181703085,       1.218637515
          95,      -9.552781321,      -7.632419476,      -8.228663949,      -8.779997083,      -1.265368555,        65.2170305,        65.2170305,      0.1181694237,       1.218645272
          96,      -9.552913573,      -7.632687718,      -8.228879741,      -8.780294184,      -1.265685277,        65.2170305,        65.2170305,      0.1181685414,       1.218653028
          97,      -9.553038355,      -7.632958718,      -8.229103245,      -8.780595039,      -1.265913691,        65.2170305,        65.2170305,      0.1181676611,       1.218660784
          98,      -9.553155464,      -7.633231906,      -8.229332432,      -8.780899209,      -1.266022881,        65.2170305,        65.2170305,      0.1181667825,       1.218668539
          99,      -9.553266354,      -7.633506789,       -8.22956569,      -8.781206202,      -1.265994197,        65.2170305,        65.2170305,      0.1181659054,       1.218676294
         100,      -9.553371338,      -7.633782825,      -8.229801303,      -8.781515587,      -1.265822398,        65.2170305,        65.2170305,      0.1181650292,       1.218684046
         101,      -9.553473509,      -7.634059556,      -8.230037743,      -8.781826962,      -1.265515042,        65.2170305,        65.2170305,      0.1181641536,       1.218691797
         102,      -9.553575584,      -7.634336595,       -8.23027398,      -8.782139933,      -1.265090644,        65.2170305,        65.2170305,      0.1181632785,       1.218699544
         103,      -9.553679605,        -7.6346136,      -8.230509217,      -8.782454088,       -1.26457556,        65.2170305,        65.2170305,      0.1181624035,       1.218707288
         104,      -9.553787775,        -7.6348903,      -8.230742888,      -8.782769033,      -1.264000882,        65.2170305,        65.2170305,      0.1181615285,       1.218715026
         105,      -9.553902275,      -7.635166481,      -8.230974581,      -8.783084399,      -1.263399246,        65.2170305,        65.2170305,      0.1181606533,       1.218722759
         106,      -9.554030029,      -7.635441997,      -8.231204116,      -8.783399872,      -1.262802041,        65.2170305,        65.2170305,      0.1181597778,       1.218730485
         107,       -9.55416555,      -7.635716733,      -8.231431306,      -8.783715144,      -1.262237479,        65.2170305,        65.2170305,       0.118158902,       1.218738205
         108,      -9.554307089,      -7.635990636,      -8.231656175,      -8.784029928,      -1.261729012,        65.2170305,        65.2170305,      0.1181580259,       1.218745918
         109,      -9.554456529,      -7.636263697,      -8.231878874,      -8.784343972,      -1.261294707,        65.2170305,        65.2170305,      0.1181571495,       1.218753623
         110,      -9.554614452,      -7.636536002,      -8.232099746,      -8.784656982,      -1.260947158,        65.2170305,        65.2170305,      0.1181562728,       1.218761321
         111,      -9.554777203,      -7.636807543,      -8.232318921,       -8.78496877,      -1.260693679,        65.2170305,        65.2170305,      0.1181553959,       1.218769012
         112,      -9.554944425,      -7.637078411,      -8.232536511,       -8.78527916,      -1.260537172,        65.2170305,        65.2170305,      0.1181545188,       1.218776697
         113,      -9.555114988,      -7.637348732,      -8.232752728,      -8.785587985,       -1.26047689,        65.2170305,        65.2170305,      0.1181536415,       1.218784375
         114,      -9.555288706,       -7.63761862,      -8.232967947,      -8.785895107,      -1.260509441,        65.2170305,        65.2170305,      0.1181527643,       1.218792047
         115,      -9.555463488,      -7.637888204,      -8.233182512,      -8.786200428,      -1.260629667,        65.2170305,        65.2170305,      0.1181518871,       1.218799714
         116,      -9.555638989,      -7.638157612,      -8.233396719,      -8.786503873,      -1.260831345,        65.2170305,        65.2170305,      0.1181510101,       1.218807376
         117,      -9.555814427,       -7.63842697,       -8.23361087,      -8.786805385,      -1.261107731,        65.2170305,        65.2170305,      0.1181501333,       1.218815034
         118,      -9.555987023,      -7.638696378,      -8.233825296,      -8.787104917,      -1.261452029,        65.2170305,        65.2170305,      0.1181492569,       1.218822687
         119,      -9.556170719,      -7.638965999,      -8.234040285,      -8.787402415,      -1.261857501,        65.2170305,        65.2170305,       0.118148381,       1.218830337
         120,      -9.556324444,       -7.63923596,       -8.23425605,      -8.787697623,      -1.262317619,        65.2170305,        65.2170305,      0.1181475056,       1.218837983
         121,       -9.55648327,      -7.639506613,      -8.234472156,      -8.787990588,      -1.262825824,        65.2170305,        65.2170305,      0.1181466309,       1.218845625
         122,      -9.556670567,      -7.639777886,      -8.234691169,      -8.788281411,      -1.263375634,        65.2170305,        65.2170305,      0.1181457569,       1.218853263
         123,      -9.556850383,      -7.640049793,      -8.234914236,      -8.788570224,      -1.263960307,        65.2170305,        65.2170305,      0.1181448836,       1.218860898
         124,      -9.557030086,       -7.64032239,      -8.235140808,      -8.788857153,      -1.264572827,        65.2170305,        65.2170305,      0.1181440111,       1.218868529
         125,      -9.557213559,      -7.640595695,      -8.235369995,      -8.789142337,      -1.265205847,        65.2170305,        65.2170305,      0.1181431394,       1.218876156
