"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
          95,      -5.071512789,      -4.489440818,      -4.576567869,      -5.424271059,     -0.6202981625,        15.4809783,        15.4809783,     0.07563642854,      0.6774802726,      0.3102521358,     0.01421255379
          96,      -5.071796291,      -4.489971501,      -4.574985023,      -5.429239871,     -0.6246068131,       18.57717396,       18.57717396,     0.07228471274,      0.6710111658,      0.2987365589,     0.01434662242
          97,      -5.072287726,      -4.490600399,      -4.572990792,      -5.435217009,     -0.6297868379,       22.29260875,       22.29260875,     0.06823472733,      0.6635284247,       0.285842566,     0.01450862184
          98,      -5.073080286,      -4.491352461,      -4.570453915,      -5.442407939,     -0.6360200775,        26.7511305,        26.7511305,     0.06331592539,      0.6548762897,      0.2716108005,     0.01470537392
          99,      -5.074269191,       -4.49226386,      -4.567245908,      -5.451060084,     -0.6435386359,        32.1013566,        32.1013566,      0.0573102662,      0.6448597132,      0.2561924755,     0.01494560028
         100,      -5.075921599,      -4.493380927,      -4.563324912,      -5.461469653,     -0.6525748755,       38.52162792,       38.52162792,     0.04994368311,      0.6332417772,      0.2399159963,     0.01524026361
         101,      -5.078023942,      -4.494767459,      -4.558902415,      -5.473990076,     -0.6634326524,        46.2259535,        46.2259535,     0.04088090849,      0.6197561014,      0.2233805352,     0.01560277459
         102,      -5.080490825,      -4.496527569,      -4.554704531,      -5.489038003,     -0.6764708869,        55.4711442,        55.4711442,     0.02975281016,      0.6041713892,       0.207611997,     0.01604789852
         103,      -5.083288116,      -4.498894234,       -4.55227588,      -5.507106104,     -0.6920995005,        5.54711442,        5.54711442,     0.01627423583,      0.5865031757,      0.1943833361,      0.0165870415
         104,      -5.086852048,      -4.502408129,      -4.554119009,      -5.528841027,     -0.7110831891,       6.656537304,       6.656537304,     0.01492509827,      0.5847495678,      0.1931292757,       0.016641007
         105,      -5.086104782,      -4.502222828,      -4.553984738,       -5.53097172,     -0.7129221006,       7.987844765,       7.987844765,     0.01330551843,      0.5826612327,      0.1917083653,     0.01670579019
         106,      -5.085111052,      -4.501976318,      -4.553854349,      -5.533526429,      -0.715126956,       9.585413718,       9.585413718,     0.01136207835,       0.580179435,      0.1901237192,      0.0167835278
         107,      -5.083928992,      -4.501676553,      -4.553792264,      -5.536593462,     -0.7177747213,       11.50249646,       11.50249646,    0.009031298666,      0.5772377849,      0.1883950543,     0.01687675898
         108,      -5.082577757,      -4.501318311,      -4.553862767,      -5.540276458,     -0.7209555206,       13.80299575,       13.80299575,    0.006239034905,      0.5737644289,      0.1865711343,     0.01698844953
         109,       -5.08108618,      -4.500895091,      -4.554154315,      -5.544699464,     -0.7247773558,        16.5635949,        16.5635949,    0.002901639854,      0.5696874372,      0.1847501001,     0.01712194534
         110,      -5.079516243,      -4.500404388,      -4.554791103,      -5.550011353,     -0.7293703406,       19.87631389,       19.87631389,   -0.001069334398,      0.5649462874,      0.1831125375,     0.01728078431
         111,      -5.077987975,      -4.499857121,       -4.55594621,      -5.556390759,     -0.7348913201,       23.85157666,       23.85157666,   -0.005756298367,      0.5595145278,      0.1819743344,     0.01746826287
         112,      -5.076708382,      -4.499293635,      -4.557855885,      -5.564051865,     -0.7415293206,       28.62189199,       28.62189199,     -0.0112142645,      0.5534430391,      0.1818700088,     0.01768658151
         113,       -5.07600258,      -4.498810383,      -4.560823241,      -5.573251123,     -0.7495113572,       34.34627039,       34.34627039,    -0.01743044034,      0.5469412602,      0.1836856381,     0.01793522854
         114,      -5.076326095,      -4.498597854,      -4.565202589,      -5.584293469,     -0.7591074917,       41.21552447,       41.21552447,    -0.02424214075,      0.5405355351,      0.1888782419,     0.01820769656
         115,      -5.078267789,      -4.498999335,      -4.571293766,      -5.597545058,     -0.7706394151,       49.45862937,       49.45862937,    -0.03118946165,      0.5353519269,      0.1998398267,      0.0184855894
         116,       -5.08253811,      -4.500550907,      -4.579125557,      -5.613444254,     -0.7844788572,       59.35035524,       59.35035524,    -0.03726745453,      0.5335919283,      0.2204782985,     0.01872870911
         117,      -5.089935326,      -4.503925443,      -4.588169653,      -5.632511715,     -0.8009770443,       5.935035524,       5.935035524,    -0.04054644066,      0.5392542405,      0.2570281251,     0.01885986856
         118,      -5.101209753,      -4.509736769,      -4.597242215,      -5.655424895,     -0.8211496948,       7.122042629,       7.122042629,    -0.04083407425,       0.539891169,      0.2607962554,      0.0188713739
         119,      -5.101472731,      -4.509676257,       -4.59752266,      -5.657677937,     -0.8230999424,       8.546451155,       8.546451155,    -0.04111781197,      0.5407734992,      0.2654944573,     0.01888272341
         120,      -5.101596565,      -4.509639323,       -4.59767995,       -5.66038195,     -0.8254397277,       10.25574139,       10.25574139,    -0.04136752106,       0.542007444,      0.2713905846,     0.01889271177
         121,      -5.101749538,      -4.509625158,      -4.597754051,      -5.663628637,     -0.8282488959,       12.30688966,       12.30688966,    -0.04153285417,      0.5437478474,      0.2788439217,      0.0188993251
         122,      -5.102013485,      -4.509626251,       -4.59774648,      -5.667527508,     -0.8316219889,        14.7682676,        14.7682676,    -0.04153108921,      0.5462236242,      0.2883442924,      0.0188993957
         123,      -5.102465158,      -4.509635295,      -4.597636414,       -5.67221014,     -0.8356723585,       17.72192111,       17.72192111,    -0.04122765392,      0.5497769844,      0.3005708262,     0.01891153311
         124,      -5.103198298,      -4.509645351,      -4.597383129,      -5.677834444,     -0.8405357546,       21.26630534,       21.26630534,    -0.04040658658,      0.5549221689,      0.3164752886,      0.0189443758
         125,      -5.104328496,      -4.509650983,      -4.596933096,      -5.684590555,     -0.8463759361,        25.5195664,        25.5195664,    -0.03872835497,      0.5624312085,      0.3373973852,     0.01901150507
         126,      -5.105986633,      -4.509649464,      -4.596232934,       -5.69270741,     -0.8533924885,       30.62347969,       30.62347969,    -0.03567201451,      0.5734521355,      0.3652093579,     0.01913375868
         127,      -5.108294327,      -4.509646021,      -4.595258031,      -5.702460605,     -0.8618299105,       36.74817562,       36.74817562,    -0.03045742433,      0.5896631817,      0.4024795642,     0.01934234229
         128,       -5.11131624,      -4.509673444,      -4.594062826,      -5.714181344,     -0.8719958601,       44.09781075,       44.09781075,    -0.02194245235,       0.613467536,      0.4526446788,     0.01968294117
         129,      -5.115016416,      -4.509840075,      -4.592836678,      -5.728265495,     -0.8842468193,        52.9173729,        52.9173729,   -0.008503581724,       0.648211991,      0.5201442655,       0.020220496
         130,      -5.119265786,      -4.510424939,      -4.591974734,      -5.745189622,     -0.8990161685,        5.29173729,        5.29173729,     0.01206953867,        0.69839162,      0.6104743386,     0.02104342081
         131,      -5.124131773,      -4.511967963,      -4.592049376,      -5.765551737,     -0.9170524887,       6.350084748,       6.350084748,     0.01417539773,      0.7034991869,      0.6196072606,     0.02112765517
         132,      -5.124218282,      -4.511646937,      -4.591549365,      -5.767565103,     -0.9187995696,       7.620101697,       7.620101697,     0.01676665469,      0.7097501453,      0.6306980271,     0.02123130545
         133,      -5.123980113,      -4.511236585,      -4.590940926,      -5.769982643,     -0.9208962812,       9.144122036,       9.144122036,     0.01996768972,      0.7174252502,      0.6441919594,     0.02135934685
         134,      -5.123630678,      -4.510746672,      -4.590225724,      -5.772885931,     -0.9234134779,       10.97294644,       10.97294644,     0.02393909923,      0.7268822106,      0.6606435252,     0.02151820323
         135,      -5.123237275,      -4.510162918,      -4.589401668,      -5.776372894,     -0.9264358217,       13.16753573,       13.16753573,     0.02888962671,      0.7385800248,      0.6807453997,     0.02171622433
         136,      -5.122841884,      -4.509471094,      -4.588471131,      -5.780561471,     -0.9300649778,       15.80104288,       15.80104288,     0.03509251153,      0.7531110406,      0.7053653606,     0.02196433973
         137,      -5.122495876,      -4.508661089,      -4.587443748,      -5.785593687,     -0.9344231448,       18.96125145,       18.96125145,     0.04290666133,      0.7712422213,      0.7355908948,     0.02227690572
