"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
         101,      -9.642258531,      -7.722062114,       -8.31016432,      -9.617148378,       16.22808413,       16.22808413,      0.1463742294,       1.056086067,       1.095393003
         102,       -9.64232941,      -7.722102505,      -8.310199247,      -9.617146207,       16.22808413,       16.22808413,      0.1463738499,       1.056088194,       1.095394738
         103,      -9.642400149,      -7.722143137,      -8.310234973,      -9.617144254,       16.22808413,       16.22808413,      0.1463734707,       1.056090321,       1.095396474
         104,      -9.642470708,      -7.722184023,      -8.310271488,      -9.617142522,       16.22808413,       16.22808413,      0.1463730919,       1.056092448,       1.095398209
         105,      -9.642540978,      -7.722225177,      -8.310308772,      -9.617141014,       16.22808413,       16.22808413,      0.1463727135,       1.056094574,       1.095399945
         106,      -9.642610802,       -7.72226661,      -8.310346804,      -9.617139734,       16.22808413,       16.22808413,      0.1463723354,         1.0560967,        1.09540168
         107,      -9.642680011,      -7.722308332,      -8.310385558,      -9.617138685,       16.22808413,       16.22808413,      0.1463719576,       1.056098825,       1.095403416
         108,      -9.642748447,      -7.722350351,      -8.310425003,      -9.617137871,       16.22808413,       16.22808413,      0.1463715802,        1.05610095,       1.095405152
         109,      -9.642815987,      -7.722392671,      -8.310465109,      -9.617137298,       16.22808413,       16.22808413,      0.1463712031,       1.056103074,       1.095406887
         110,      -9.642882548,        -7.7224353,      -8.310505843,      -9.617136971,       16.22808413,       16.22808413,      0.1463708262,       1.056105199,       1.095408623
         111,      -9.642948094,      -7.722478239,      -8.310547174,      -9.617136895,       16.22808413,       16.22808413,      0.1463704497,       1.056107323,       1.095410358
         112,      -9.643012635,      -7.722521491,      -8.310589071,      -9.617137076,       16.22808413,       16.22808413,      0.1463700734,       1.056109447,       1.095412094
         113,      -9.643076216,      -7.722565059,      -8.310631505,      -9.617137519,       16.22808413,       16.22808413,      0.1463696974,        1.05611157,       1.095413829
         114,      -9.643138908,      -7.722608941,      -8.310674447,      -9.617138231,       16.22808413,       16.22808413,      0.1463693216,       1.056113694,       1.095415565
         115,      -9.643200807,      -7.722653138,       -8.31071787,      -9.617139219,       16.22808413,       16.22808413,       0.146368946,       1.056115817,         1.0954173
         116,      -9.643262021,      -7.722697648,      -8.310761746,      -9.617140488,       16.22808413,       16.22808413,      0.1463685706,        1.05611794,       1.095419036
         117,      -9.643322666,       -7.72274247,      -8.310806049,      -9.617142045,       16.22808413,       16.22808413,      0.1463681954,       1.056120063,       1.095420771
         118,       -9.64338286,      -7.722787601,      -8.310850755,      -9.617143896,       16.22808413,       16.22808413,      0.1463678203,       1.056122186,       1.095422507
         119,      -9.643442718,      -7.722833036,      -8.310895842,      -9.617146048,       16.22808413,       16.22808413,      0.1463674453,       1.056124309,       1.095424242
         120,      -9.643502344,      -7.722878774,      -8.310941287,      -9.617148508,       16.22808413,       16.22808413,      0.1463670705,       1.056126432,       1.095425977
         121,      -9.643561822,      -7.722924808,      -8.310987073,      -9.617151284,       16.22808413,       16.22808413,      0.1463666958,       1.056128555,       1.095427712
         122,       -9.64362121,      -7.722971134,      -8.311033185,      -9.617154382,       16.22808413,       16.22808413,      0.1463663213,       1.056130678,       1.095429447
         123,      -9.643680528,      -7.723017746,      -8.311079611,      -9.617157808,       16.22808413,       16.22808413,      0.1463659468,         1.0561328,       1.095431182
         124,      -9.643739753,      -7.723064638,      -8.311126343,      -9.617161568,       16.22808413,       16.22808413,      0.1463655725,       1.056134923,       1.095432917
         125,      -9.643798814,      -7.723111803,      -8.311173377,       -9.61716567,       16.22808413,       16.22808413,      0.1463651983,       1.056137046,       1.095434652
         126,      -9.643857586,      -7.723159234,       -8.31122071,       -9.61717012,       16.22808413,       16.22808413,      0.1463648242,       1.056139169,       1.095436387
         127,      -9.643915896,      -7.723206924,      -8.311268343,      -9.617174927,       16.22808413,       16.22808413,      0.1463644503,       1.056141291,       1.095438121
         128,      -9.643973525,      -7.723254863,      -8.311316277,      -9.617180097,       16.22808413,       16.22808413,      0.1463640764,       1.056143414,       1.095439856
         129,       -9.64403022,      -7.723303045,      -8.311364517,      -9.617185637,       16.22808413,       16.22808413,      0.1463637027,       1.056145536,        1.09544159
         130,      -9.644085702,      -7.723351459,      -8.311413065,      -9.617191555,       16.22808413,       16.22808413,       0.146363329,       1.056147659,       1.095443324
         131,      -9.644139688,      -7.723400097,      -8.311461924,      -9.617197859,       16.22808413,       16.22808413,      0.1463629554,       1.056149781,       1.095445058
         132,      -9.644191902,       -7.72344895,      -8.311511095,      -9.617204557,       16.22808413,       16.22808413,      0.1463625819,       1.056151904,       1.095446792
         133,      -9.644242091,      -7.723498009,      -8.311560576,      -9.617211656,       16.22808413,       16.22808413,      0.1463622084,       1.056154026,       1.095448525
         134,      -9.644290047,      -7.723547266,      -8.311610361,      -9.617219166,       16.22808413,       16.22808413,       0.146361835,       1.056156149,       1.095450258
         135,      -9.644335615,       -7.72359671,      -8.311660442,      -9.617227094,       16.22808413,       16.22808413,      0.1463614616,       1.056158271,       1.095451991
         136,      -9.644378707,      -7.723646335,      -8.311710806,      -9.617235449,       16.22808413,       16.22808413,      0.1463610882,       1.056160394,       1.095453724
         137,       -9.64441931,      -7.723696131,      -8.311761436,      -9.617244241,       16.22808413,       16.22808413,      0.1463607148,       1.056162516,       1.095455457
         138,       -9.64445749,      -7.723746091,      -8.311812312,      -9.617253477,       16.22808413,       16.22808413,      0.1463603414,       1.056164639,        1.09545719
         139,      -9.644493389,      -7.723796208,       -8.31186341,      -9.617263169,       16.22808413,       16.22808413,       0.146359968,       1.056166762,       1.095458922
         140,      -9.644527225,      -7.723846474,      -8.311914707,      -9.617273326,       16.22808413,       16.22808413,      0.1463595945,       1.056168884,       1.095460654
         141,      -9.644559281,      -7.723896884,      -8.311966176,      -9.617283958,       16.22808413,       16.22808413,      0.1463592209,       1.056171007,       1.095462387
         142,      -9.644589896,      -7.723947431,      -8.312017794,      -9.617295075,       16.22808413,       16.22808413,      0.1463588473,        1.05617313,       1.095464119
         143,      -9.644619451,       -7.72399811,      -8.312069539,      -9.617306689,       16.22808413,       16.22808413,      0.1463584737,       1.056175253,       1.095465851
         144,      -9.644648349,      -7.724048914,      -8.312121391,       -9.61731881,       16.22808413,       16.22808413,      0.1463580999,       1.056177375,       1.095467583
         145,      -9.644677008,      -7.724099839,      -8.312173337,      -9.617331451,       16.22808413,       16.22808413,      0.1463577262,       1.056179498,       1.095469315
         146,      -9.644705838,      -7.724150881,      -8.312225365,      -9.617344624,       16.22808413,       16.22808413,      0.1463573523,       1.056181621,       1.095471047
         147,      -9.644735228,      -7.724202034,      -8.312277472,      -9.617358342,       16.22808413,       16.22808413,      0.1463569785,       1.056183744,       1.095472779
         148,      -9.644765531,      -7.724253293,      -8.312329658,      -9.617372616,       16.22808413,       16.22808413,      0.1463566046,       1.056185867,       1.095474511
         149,      -9.644797054,      -7.724304656,      -8.312381925,      -9.617387461,       16.22808413,       16.22808413,      0.1463562306,       1.056187991,       1.095476243
         150,      -9.644830047,      -7.724356116,      -8.312434282,       -9.61740289,       16.22808413,       16.22808413,      0.1463558566,       1.056190114,       1.095477975
         151,      -9.644864698,      -7.724407671,      -8.312486736,      -9.617418918,       16.22808413,       16.22808413,      0.1463554826,       1.056192237,       1.095479707
         152,      -9.644901129,      -7.724459315,      -8.312539296,      -9.617435559,       16.22808413,       16.22808413,      0.1463551086,        1.05619436,       1.095481439
         153,      -9.644939396,      -7.724511046,      -8.312591972,      -9.617452827,       16.22808413,       16.22808413,      0.1463547346,       1.056196483,       1.095483172
         154,      -9.644979492,      -7.724562858,      -8.312644766,      -9.617470738,       16.22808413,       16.22808413,      0.1463543606,       1.056198606,       1.095484904
         155,      -9.645021356,      -7.724614747,      -8.312697682,      -9.617489307,       16.22808413,       16.22808413,      0.1463539865,       1.056200729,       1.095486636
         156,      -9.645064875,       -7.72466671,      -8.312750715,       -9.61750855,       16.22808413,       16.22808413,      0.1463536124,       1.056202852,       1.095488368
         157,      -9.645109901,      -7.724718741,      -8.312803856,      -9.617528483,       16.22808413,       16.22808413,      0.1463532384,       1.056204975,         1.0954901
         158,      -9.645156256,      -7.724770837,       -8.31285709,      -9.617549122,       16.22808413,       16.22808413,      0.1463528643,       1.056207098,       1.095491833
         159,      -9.645203749,      -7.724822993,      -8.312910398,      -9.617570484,       16.22808413,       16.22808413,      0.1463524902,       1.056209221,       1.095493565
         160,      -9.645252183,      -7.724875204,      -8.312963755,      -9.617592584,       16.22808413,       16.22808413,       0.146352116,       1.056211344,       1.095495297
         161,      -9.645301367,      -7.724927467,      -8.313017132,       -9.61761544,       16.22808413,       16.22808413,      0.1463517419,       1.056213466,       1.095497029
         162,      -9.645351124,      -7.724979777,      -8.313070497,      -9.617639068,       16.22808413,       16.22808413,      0.1463513677,       1.056215589,       1.095498761
         163,      -9.645401298,      -7.725032128,      -8.313123818,      -9.617663486,       16.22808413,       16.22808413,      0.1463509935,       1.056217711,       1.095500493
         164,      -9.645451756,      -7.725084518,      -8.313177063,      -9.617688709,       16.22808413,       16.22808413,      0.1463506193,       1.056219833,       1.095502225
         165,      -9.645502397,      -7.725136942,      -8.313230201,      -9.617714754,       16.22808413,       16.22808413,      0.1463502451,       1.056221955,       1.095503957
         166,      -9.645553143,      -7.725189395,      -8.313283205,      -9.617741639,       16.22808413,       16.22808413,      0.1463498708,       1.056224077,       1.095505689
         167,      -9.645603946,      -7.725241874,      -8.313336052,      -9.617769379,       16.22808413,       16.22808413,      0.1463494965,       1.056226198,        1.09550742
         168,       -9.64565478,      -7.725294375,      -8.313388723,      -9.617797991,       16.22808413,       16.22808413,      0.1463491222,        1.05622832,       1.095509151
