"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        1315,      -7.576149308,      -6.300106963,      -6.396792857,      -9.600190289,      -2.219791995
          0,           0,        1316,      -7.576934933,      -6.305362036,       -6.39708988,      -9.588926606,      -2.218710815
          0,           0,        1317,      -7.576768708,      -6.311663195,      -6.397606912,      -9.574261608,      -2.034494551
          0,           0,        1318,      -7.575730881,      -6.319231373,       -6.39849437,      -9.556189358,      -2.051319951
          0,           0,        1319,      -7.574293907,      -6.328318574,      -6.399824187,      -9.534043987,      -2.153649672
          0,           0,        1320,      -7.572570265,      -6.339203135,      -6.401555534,      -9.507227958,      -2.238074848
          0,           0,        1321,      -7.569765643,      -6.352165281,      -6.403615138,       -9.66974655,      -3.193996335
          0,           0,        1322,      -7.578268163,        -6.3537859,      -6.404274808,      -9.670954135,      -3.139378342
          0,           0,        1323,      -7.582805388,      -6.355477894,      -6.404740619,      -9.671236857,      -3.023438427
          0,           0,        1324,      -7.586851201,      -6.357451268,      -6.405173216,      -9.671691802,      -2.674376931
          0,           0,        1325,       -7.59051434,      -6.359766479,      -6.405603478,      -9.671881627,      -2.386720667
          0,           0,        1326,      -7.593679245,      -6.362480906,      -6.406034389,      -9.670892276,      -2.237362773
          0,           0,        1327,      -7.596282198,      -6.365674139,      -6.406460595,       -9.66743766,      -2.165261539
          0,           0,        1328,      -7.598301153,      -6.369448298,      -6.406894562,      -9.660149485,       -2.13439404
          0,           0,        1329,      -7.599597692,       -6.37392609,      -6.407405377,      -9.648226762,      -2.264213255
          0,           0,        1330,      -7.599788364,      -6.379254761,      -6.408139596,      -9.631957712,      -2.145512256
          0,           0,        1331,       -7.59852061,      -6.385605353,      -6.409283333,      -9.612070647,      -2.030638763
          0,           0,        1332,      -7.595975237,      -6.393162609,      -6.410967053,      -9.588545994,      -2.081887271
          0,           0,        1333,      -7.592650054,      -6.402119519,      -6.413186198,      -9.702911381,       -3.05093255
          0,           0,        1334,      -7.596897798,      -6.403226996,      -6.413660177,      -9.702901799,      -2.978251109
          0,           0,        1335,      -7.599181396,      -6.404395761,      -6.414072943,      -9.702471834,      -2.893471418
          0,           0,        1336,      -7.601337978,      -6.405759468,      -6.414498874,      -9.702049708,      -2.819671892
          0,           0,        1337,      -7.603490587,      -6.407366251,      -6.414961921,      -9.701563868,      -2.693194392
          0,           0,        1338,      -7.605556467,      -6.409252596,      -6.415474458,      -9.700666453,      -2.515906876
          0,           0,        1339,      -7.607431891,      -6.411465614,      -6.416042148,       -9.69874096,      -2.402753418
          0,           0,        1340,       -7.60901418,      -6.414072491,      -6.416665279,      -9.694916922,      -2.326709462
          0,           0,        1341,      -7.610197893,      -6.417161073,      -6.417349961,      -9.688205918,      -2.218758808
          0,           0,        1342,      -7.610812834,      -6.420836615,      -6.418129451,      -9.677802351,      -2.240286625
          0,           0,        1343,      -7.610549483,      -6.425217617,      -6.419080591,      -9.663478485,      -2.344160855
          0,           0,        1344,      -7.609067216,      -6.430424268,      -6.420312339,      -9.645537201,      -2.217850642
          0,           0,        1345,      -7.606323663,      -6.436558396,      -6.421922431,      -9.624146018,      -2.218120227
          0,           0,        1346,      -7.602665258,       -6.44369542,      -6.423959414,      -9.598998535,       -2.31151887
          0,           0,        1347,      -7.598316247,      -6.451890527,       -6.42642911,      -9.569576838,      -2.385973173
          0,           0,        1348,      -7.592791852,      -6.461179863,      -6.429345735,      -9.717312695,      -3.342701238
          0,           0,        1349,      -7.601400887,      -6.462581924,      -6.430105924,      -9.717926225,      -3.294837648
          0,           0,        1350,      -7.605694183,      -6.463863122,      -6.430678319,      -9.717170031,      -3.122348749
          0,           0,        1351,      -7.609487347,      -6.465301883,      -6.431231545,      -9.716431079,       -2.74674892
          0,           0,        1352,      -7.612939855,      -6.466944336,      -6.431806315,      -9.715356629,      -2.437084311
          0,           0,        1353,      -7.615924992,      -6.468816535,      -6.432417067,      -9.713134772,      -2.276493018
          0,           0,        1354,       -7.61834172,      -6.470964563,      -6.433070399,      -9.708646568,      -2.228888056
          0,           0,        1355,      -7.620126572,      -6.473456854,      -6.433790033,      -9.700652455,       -2.19141901
          0,           0,        1356,      -7.621126085,      -6.476374938,      -6.434656242,      -9.688299867,       -2.26970799
          0,           0,        1357,      -7.620940226,      -6.479800107,       -6.43582474,      -9.735995461,      -3.190610563
          0,           0,        1358,      -7.621935078,      -6.480219124,      -6.436018834,      -9.735068692,      -3.123581643
          0,           0,        1359,      -7.622513027,      -6.480669629,      -6.436222383,       -9.73400279,       -3.04732518
          0,           0,        1360,      -7.623058931,      -6.481191142,      -6.436450376,      -9.732742383,      -2.975891058
          0,           0,        1361,       -7.62365116,      -6.481808834,      -6.436712906,      -9.731232899,      -2.898495848
          0,           0,        1362,      -7.624272838,      -6.482542644,      -6.437020176,      -9.729410529,      -2.796071083
          0,           0,        1363,      -7.624885084,      -6.483410048,      -6.437385295,      -9.727181527,      -2.647763096
          0,           0,        1364,      -7.625441029,      -6.484428724,      -6.437825516,      -9.724393718,      -2.473646238
          0,           0,        1365,      -7.625885906,      -6.485620168,      -6.438362138,      -9.736133371,      -3.267043506
          0,           0,        1366,      -7.625957689,      -6.485746218,      -6.438422843,      -9.735870322,      -3.204808461
          0,           0,        1367,      -7.626028664,      -6.485894402,      -6.438494779,      -9.735564297,      -3.136485273
          0,           0,        1368,      -7.626109438,      -6.486069556,      -6.438580358,      -9.735208459,      -3.074802212
          0,           0,        1369,      -7.626208551,      -6.486277343,      -6.438682403,      -9.734791498,      -3.007686265
          0,           0,        1370,      -7.626331521,      -6.486524459,      -6.438804209,        -9.7342965,       -2.92753342
          0,           0,        1371,      -7.626480457,      -6.486818838,      -6.438949643,      -9.733700999,       -2.84485843
          0,           0,        1372,      -7.626654307,      -6.487169788,      -6.439123312,      -9.732976624,      -2.763602423
          0,           0,        1373,      -7.626849438,      -6.487588018,      -6.439330791,      -9.732087362,      -2.689484444
          0,           0,        1374,      -7.627059962,      -6.488085615,       -6.43957891,      -9.730985837,      -2.629682883
          0,           0,        1375,      -7.627277317,      -6.488676154,       -6.43987609,      -9.729607066,      -2.594039736
          0,           0,        1376,      -7.627489279,      -6.489375105,      -6.440232686,      -9.727858579,      -2.590771279
          0,           0,        1377,      -7.627678612,      -6.490200595,      -6.440661386,      -9.725607326,      -2.616560632
          0,           0,        1378,      -7.627821672,      -6.491174303,      -6.441177824,      -9.722667054,        -2.6309961
          0,           0,        1379,      -7.627886071,       -6.49232235,      -6.441801751,      -9.718792456,       -2.57369879
          0,           0,        1380,      -7.627825971,      -6.493676258,      -6.442559223,      -9.713681897,      -2.475850478
          0,           0,        1381,      -7.627572796,      -6.495274262,      -6.443485261,      -9.734131341,      -3.344694203
          0,           0,        1382,      -7.627720025,      -6.495455862,      -6.443598367,      -9.733729683,      -3.270179618
          0,           0,        1383,      -7.627812106,      -6.495662664,      -6.443729231,      -9.733276158,      -3.198664244
          0,           0,        1384,      -7.627901562,      -6.495903967,      -6.443882561,      -9.732754412,        -3.1259331
          0,           0,        1385,      -7.628015622,      -6.496189267,      -6.444063286,      -9.732138547,      -3.052010539
          0,           0,        1386,      -7.628163289,      -6.496528942,      -6.444276836,      -9.731396927,      -2.978386925
          0,           0,        1387,      -7.628342675,      -6.496934435,      -6.444529571,      -9.730493708,      -2.907443585
          0,           0,        1388,      -7.628546311,      -6.497418071,      -6.444829306,      -9.729384457,      -2.842711618
          0,           0,        1389,      -7.628762743,      -6.497992995,      -6.445185842,      -9.728006931,      -2.787771996
          0,           0,        1390,      -7.628974828,      -6.498673795,      -6.445611309,      -9.726266089,      -2.741157257
          0,           0,        1391,      -7.629156542,      -6.499477978,      -6.446120065,      -9.724015582,        -2.6851423
          0,           0,        1392,       -7.62927012,      -6.500427904,      -6.446727965,      -9.721042653,        -2.6221743
          0,           0,        1393,      -7.629263644,       -6.50155237,      -6.447451086,      -9.717063995,      -2.599182285
          0,           0,        1394,      -7.629068876,      -6.502886939,      -6.448304444,      -9.711731601,       -2.59033933
          0,           0,        1395,      -7.628598617,      -6.504472467,      -6.449301119,      -9.704654996,      -2.537851825
          0,           0,        1396,       -7.62774627,      -6.506351221,      -6.450451676,      -9.695459322,      -2.475445053
          0,           0,        1397,       -7.62639836,      -6.508559352,      -6.451763463,      -9.683849149,      -2.470555751
          0,           0,        1398,      -7.624466815,       -6.51111446,       -6.45324123,      -9.669596606,       -2.50689927
          0,           0,        1399,      -7.621915531,      -6.513999258,      -6.454895672,      -9.652410685,      -2.558111873
          0,           0,        1400,      -7.618725961,       -6.51715267,      -6.456769273,      -9.631698921,      -2.628432123
          0,           0,        1401,      -7.614768378,      -6.520487572,      -6.458973243,      -9.606683294,      -2.697972753
          0,           0,        1402,      -7.609628506,      -6.523883863,      -6.461701935,      -9.608847123,       -2.61844752
          0,           0,        1403,      -7.610301126,      -6.526957476,      -6.464772474,      -9.608663442,      -2.478179506
          0,           0,        1404,       -7.61249894,      -6.529594114,      -6.468033718,      -9.607766335,       -2.47314131
          0,           0,        1405,      -7.614802968,      -6.531841075,      -6.471489449,      -9.606307554,      -2.556574667
          0,           0,        1406,      -7.616716994,      -6.533769152,      -6.475125519,      -9.604398805,      -2.658886039
          0,           0,        1407,      -7.618180031,      -6.535432041,      -6.478889599,      -9.602466595,      -2.696666869
          0,           0,        1408,       -7.61930592,      -6.536871522,      -6.482712041,      -9.600790006,      -2.661009339
          0,           0,        1409,      -7.620228151,      -6.538103955,      -6.486531458,      -9.599377659,      -2.621001848
          0,           0,        1410,      -7.621047678,      -6.539147079,      -6.490309133,      -9.598187598,      -2.609311629
          0,           0,        1411,      -7.621843814,      -6.540012475,      -6.494031883,       -9.59710857,      -2.626893194
          0,           0,        1412,      -7.622678524,      -6.540715079,      -6.497706871,      -9.596026506,      -2.664394896
          0,           0,        1413,      -7.623595562,      -6.541267669,      -6.501352827,      -9.594848808,      -2.709750695
          0,           0,        1414,      -7.624617132,       -6.54168662,      -6.504991446,      -9.593525732,      -2.752643356
          0,           0,        1415,      -7.625743911,      -6.541991634,      -6.508640938,      -9.592059499,      -2.789114013
          0,           0,        1416,      -7.626960332,      -6.542204882,      -6.512312311,      -9.590489674,      -2.821100714
          0,           0,        1417,      -7.628242851,      -6.542342757,      -6.516008781,      -9.588884732,      -2.853256399
          0,           0,        1418,       -7.62956711,      -6.542433666,      -6.519726436,      -9.587235705,      -2.883257353
          0,           0,        1419,      -7.630917131,      -6.542504632,      -6.523457116,      -9.585701807,      -2.906959475
          0,           0,        1420,      -7.632285935,      -6.542574231,      -6.527190689,      -9.584287268,      -2.923897268
          0,           0,        1421,      -7.633675678,      -6.542661065,      -6.530917262,      -9.583007522,      -2.937611725
          0,           0,        1422,      -7.635095439,      -6.542781731,      -6.534629243,      -9.581873809,      -2.951693968
          0,           0,        1423,       -7.63655781,      -6.542952457,      -6.538322275,       -9.58095805,      -2.968284884
          0,           0,        1424,       -7.63807668,       -6.54318242,      -6.541995317,      -9.580131594,      -2.985463533
          0,           0,        1425,      -7.639659082,      -6.543484405,      -6.545650365,      -9.579412999,      -2.999032288
          0,           0,        1426,      -7.641308253,       -6.54386834,      -6.549291566,      -9.578806561,      -3.006427575
          0,           0,        1427,      -7.643021976,      -6.544342634,      -6.552924234,      -9.578308825,      -3.007932239
          0,           0,        1428,      -7.644792552,      -6.544914197,      -6.556553682,      -9.577917272,      -3.005157939
          0,           0,        1429,      -7.646608561,      -6.545588349,      -6.560184538,      -9.577628147,      -2.997817094
          0,           0,        1430,      -7.648457346,      -6.546369177,      -6.563820397,      -9.577442028,      -2.990716946
          0,           0,        1431,      -7.650328011,      -6.547259489,      -6.567463638,      -9.577356322,       -2.98360503
          0,           0,        1432,      -7.652213781,      -6.548260951,      -6.571115677,      -9.577372872,      -2.977609847
          0,           0,        1433,       -7.65411332,      -6.549374257,      -6.574777171,      -9.577494617,      -2.973641954
          0,           0,        1434,      -7.656030958,      -6.550599308,      -6.578448397,      -9.577725345,      -2.972501951
          0,           0,        1435,      -7.657975842,      -6.551935499,      -6.582129406,       -9.57806857,      -2.974444411
          0,           0,        1436,      -7.659960514,      -6.553381357,      -6.585820429,       -9.57854167,      -2.977868482
          0,           0,        1437,      -7.661999796,      -6.554934371,      -6.589521651,      -9.579116018,      -2.983096353
          0,           0,        1438,      -7.664106494,      -6.556595757,      -6.593233496,      -9.579810838,      -2.989630377
          0,           0,        1439,      -7.666291536,      -6.558363584,      -6.596956193,      -9.580623404,      -2.996090333
          0,           0,        1440,      -7.668563044,      -6.560236476,      -6.600690211,      -9.581554772,      -3.003694244
          0,           0,        1441,      -7.670925086,      -6.562213045,      -6.604435635,      -9.582603265,      -3.012554446
          0,           0,        1442,       -7.67337752,      -6.564292768,      -6.608192659,      -9.583777551,      -3.021835851
          0,           0,        1443,      -7.675917126,      -6.566473572,      -6.611961255,      -9.585072225,      -3.031098725
          0,           0,        1444,      -7.678537064,      -6.568752517,      -6.615741166,      -9.586473679,      -3.039895078
          0,           0,        1445,      -7.681227464,      -6.571119477,      -6.619532121,      -9.587912122,      -3.047588862
          0,           0,        1446,       -7.68397722,      -6.573581333,      -6.623333541,      -9.589486071,      -3.054300682
          0,           0,        1447,      -7.686778356,      -6.576134704,      -6.627145477,      -9.591168706,      -3.060329609
          0,           0,        1448,       -7.68962225,       -6.57877606,      -6.630967889,      -9.592951095,      -3.065787767
          0,           0,        1449,       -7.69250183,      -6.581501595,      -6.634800914,      -9.594830003,      -3.070595005
          0,           0,        1450,      -7.695411942,      -6.584307136,      -6.638644879,      -9.596802771,      -3.074588745
          0,           0,        1451,      -7.698349451,      -6.587188188,      -6.642500275,      -9.598866575,      -3.077869048
          0,           0,        1452,      -7.701313216,      -6.590140142,      -6.646367612,      -9.601019389,      -3.080693204
          0,           0,        1453,       -7.70430398,      -6.593152835,      -6.650247544,       -9.60330873,      -3.084630579
          0,           0,        1454,      -7.707323824,      -6.596224197,      -6.654140205,      -9.605617614,      -3.086452048
          0,           0,        1455,      -7.710375191,      -6.599353158,      -6.658046218,      -9.608006319,        -3.0845844
          0,           0,        1456,      -7.713462643,      -6.602534159,      -6.661966075,       -9.61048807,      -3.081222363
          0,           0,        1457,      -7.716590382,      -6.605762357,      -6.665899894,      -9.613059523,      -3.079578381
          0,           0,        1458,      -7.719761346,      -6.609033003,      -6.669847649,      -9.615715593,      -3.080913759
          0,           0,        1459,      -7.722976794,       -6.61234169,      -6.673809141,      -9.618455661,      -3.084632367
          0,           0,        1460,      -7.726236621,      -6.615684833,      -6.677784185,      -9.621296334,      -3.090043494
          0,           0,        1461,      -7.729540249,      -6.619056418,      -6.681772381,      -9.624251078,      -3.091471622
          0,           0,        1462,      -7.732885476,      -6.622445244,      -6.685773184,      -9.627273525,      -3.083508756
          0,           0,        1463,      -7.736265494,      -6.625851308,      -6.689785907,      -9.630276349,      -3.072581147
          0,           0,        1464,      -7.739677845,      -6.629272144,      -6.693810145,      -9.633351607,      -3.073701428
          0,           0,        1465,      -7.743119762,      -6.632703306,      -6.697845301,       -9.63649721,      -3.086630517
          0,           0,        1466,      -7.746588742,      -6.636140115,      -6.701890596,      -9.639708502,      -3.102115979
          0,           0,        1467,      -7.750082053,      -6.639569683,      -6.705945334,      -9.642911491,      -3.113414062
          0,           0,        1468,      -7.753596846,      -6.642999951,       -6.71000785,      -9.646185275,       -3.11787762
          0,           0,        1469,      -7.757130955,      -6.646425449,      -6.714077993,       -9.64953553,      -3.118934661
          0,           0,        1470,      -7.760682383,      -6.649841566,       -6.71815504,      -9.652947059,      -3.120694434
          0,           0,        1471,      -7.764249098,      -6.653244706,      -6.722237781,      -9.656435163,      -3.124862667
          0,           0,        1472,      -7.767828755,      -6.656627769,      -6.726324386,      -9.659948965,      -3.132421388
          0,           0,        1473,      -7.771419671,      -6.659988882,      -6.730413251,       -9.66350807,      -3.141428863
          0,           0,        1474,      -7.775020458,      -6.663326144,      -6.734502613,      -9.667102436,      -3.150102746
          0,           0,        1475,      -7.778628448,      -6.666636544,      -6.738590538,      -9.800144878,      -3.967086679
          0,           0,        1476,      -7.792950577,      -6.667405538,      -6.739817101,      -9.800976141,      -3.779498611
          0,           0,        1477,      -7.798167392,      -6.667954261,      -6.740731221,      -9.801540826,      -3.345930638
          0,           0,        1478,       -7.80211518,      -6.668540121,      -6.741585138,      -9.802036587,       -2.95775224
          0,           0,        1479,      -7.805741204,      -6.669204721,      -6.742432723,      -9.801902844,      -2.674748146
          0,           0,        1480,      -7.809132195,      -6.669957531,      -6.743312095,      -9.800519456,      -2.518505747
          0,           0,        1481,      -7.812183544,      -6.670813131,      -6.744272171,      -9.797156336,      -2.499688455
          0,           0,        1482,      -7.814706557,      -6.671802799,      -6.745392863,      -9.790975154,      -2.478377878
          0,           0,        1483,      -7.816417501,      -6.672973112,      -6.746821293,      -9.781400436,      -2.388145512
          0,           0,        1484,      -7.816893871,      -6.674378622,      -6.748757681,      -9.768597355,      -2.350532592
          0,           0,        1485,      -7.815723754,       -6.67606789,      -6.751326907,      -9.753301103,      -2.307519015
          0,           0,        1486,      -7.812850471,      -6.678060299,      -6.754415639,      -9.735585659,      -2.336362178
          0,           0,        1487,      -7.808574648,      -6.680353617,      -6.757678051,       -9.71396749,      -2.368881201
          0,           0,        1488,      -7.802939255,      -6.682967517,       -6.76078388,      -9.686379688,      -2.385804058
          0,           0,        1489,      -7.795303999,      -6.685953122,      -6.763711003,      -9.831413555,      -3.368643106
          0,           0,        1490,      -7.811861892,      -6.686776406,      -6.765032877,      -9.833198596,      -3.260741451
          0,           0,        1491,      -7.817428212,      -6.687327722,      -6.765914385,        -9.8345033,      -3.117098654
          0,           0,        1492,      -7.821563547,      -6.687907824,      -6.766669503,      -9.835701705,      -2.865592828
          0,           0,        1493,      -7.825360028,      -6.688559268,      -6.767356405,      -9.836091552,      -2.611072992
          0,           0,        1494,      -7.828907091,      -6.689290615,       -6.76801225,      -9.834902235,      -2.463760325
          0,           0,        1495,      -7.832077081,      -6.690118672,      -6.768689241,      -9.831188986,       -2.41593756
          0,           0,        1496,      -7.834670348,      -6.691077487,       -6.76948936,      -9.823865745,       -2.36285754
          0,           0,        1497,      -7.836391953,      -6.692213841,      -6.770609114,      -9.812250653,      -2.337652204
          0,           0,        1498,      -7.836780932,      -6.693575526,      -6.772304943,      -9.796684059,      -2.350042405
          0,           0,        1499,      -7.835395071,      -6.695190611,      -6.774731664,      -9.778161516,      -2.316718271
          0,           0,        1500,      -7.832223884,      -6.697051054,      -6.777782019,      -9.756731927,       -2.39204329
          0,           0,        1501,      -7.827628987,      -6.699138568,      -6.781130896,      -9.730748774,      -2.467121205
          0,           0,        1502,      -7.821551805,      -6.701484103,      -6.784481947,      -9.730056622,      -2.556988969
          0,           0,        1503,      -7.823496457,      -6.703969897,      -6.787774019,      -9.732931585,      -2.667694048
          0,           0,        1504,      -7.826953462,      -6.706465476,      -6.790941818,      -9.736566965,      -2.769447493
          0,           0,        1505,      -7.830728259,      -6.708939285,      -6.794186397,      -9.739930269,      -2.867854922
          0,           0,        1506,       -7.83450336,      -6.711384258,      -6.797623726,      -9.742984517,      -2.964939406
          0,           0,        1507,      -7.838235602,      -6.713788677,      -6.801252102,      -9.745854661,      -3.086323068
          0,           0,        1508,      -7.841950686,      -6.716154067,      -6.805002722,      -9.748727568,      -3.161776095
          0,           0,        1509,      -7.845636102,      -6.718490478,      -6.808791327,      -9.751806837,      -3.114843813
          0,           0,        1510,      -7.849240607,      -6.720808326,      -6.812547672,      -9.755080828,       -3.05554299
          0,           0,        1511,      -7.852718554,      -6.723113074,      -6.816228111,      -9.758509117,      -3.033749843
          0,           0,        1512,      -7.856061113,      -6.725403636,      -6.819816341,      -9.762010821,      -3.040421726
          0,           0,        1513,      -7.859294934,      -6.727674347,      -6.823317339,      -9.765518094,      -3.060719513
          0,           0,        1514,        -7.8624612,      -6.729918057,      -6.826748587,      -9.769136994,      -3.085972353
          0,           0,        1515,      -7.865594818,      -6.732128596,      -6.830130911,      -9.772883344,      -3.113491566
          0,           0,        1516,      -7.868714588,      -6.734301936,      -6.833481811,      -9.776549615,      -3.142564874
          0,           0,        1517,      -7.871824534,      -6.736436454,      -6.836812066,      -9.780165065,       -3.17162755
          0,           0,        1518,      -7.874921024,      -6.738533291,      -6.840125307,      -9.783751044,      -3.198601447
          0,           0,        1519,      -7.878000783,      -6.740591874,       -6.84341928,      -9.787282016,      -3.221904192
          0,           0,        1520,       -7.88106066,      -6.742614148,      -6.846688062,      -9.790761456,      -3.240963638
          0,           0,        1521,      -7.884101618,      -6.744602127,      -6.849924124,      -9.794185002,      -3.256204486
          0,           0,        1522,      -7.887126734,       -6.74655868,       -6.85311976,      -9.797556053,      -3.268860205
          0,           0,        1523,      -7.890138962,      -6.748486782,      -6.856268138,      -9.800876058,      -3.280299016
          0,           0,        1524,      -7.893139847,      -6.750389665,      -6.859363909,      -9.804145626,      -3.291408014
          0,           0,        1525,      -7.896129063,      -6.752270836,      -6.862403563,      -9.807366119,      -3.302136271
          0,           0,        1526,      -7.899104184,      -6.754133884,      -6.865385562,      -9.810539541,      -3.311613563
          0,           0,        1527,      -7.902061046,      -6.755983646,      -6.868310448,      -9.813753757,      -3.319859912
          0,           0,        1528,      -7.904995521,      -6.757818068,      -6.871180076,      -9.816891903,      -3.325489365
          0,           0,        1529,      -7.907899549,      -6.759640649,      -6.873997694,      -9.819956365,      -3.326732782
          0,           0,        1530,      -7.910766344,      -6.761456817,      -6.876767484,      -9.822982688,      -3.323259669
          0,           0,        1531,      -7.913589933,      -6.763268284,      -6.879493785,       -9.82599569,      -3.316103101
          0,           0,        1532,      -7.916365699,      -6.765073365,       -6.88218047,      -9.828974846,      -3.305997194
          0,           0,        1533,      -7.919090928,      -6.766877383,      -6.884830782,      -9.831949176,      -3.292851803
          0,           0,        1534,      -7.921764806,      -6.768680053,      -6.887447479,      -9.834921585,      -3.278419912
          0,           0,        1535,      -7.924389644,      -6.770481304,      -6.890032574,      -9.837890762,      -3.265380333
          0,           0,        1536,      -7.926970324,      -6.772281026,      -6.892587343,      -9.840852899,       -3.25601834
          0,           0,        1537,      -7.929513643,      -6.774079128,      -6.895112623,      -9.843799312,      -3.246839179
          0,           0,        1538,      -7.932027588,      -6.775875614,      -6.897608952,      -9.846726796,      -3.245184585
          0,           0,        1539,      -7.934520409,      -6.777671083,      -6.900076839,      -9.849742355,       -3.24881289
          0,           0,        1540,      -7.936999158,      -6.779461548,       -6.90251636,      -9.852630369,      -3.255827917
          0,           0,        1541,      -7.939469405,      -6.781251433,      -6.904928015,      -9.855468173,      -3.262776616
          0,           0,        1542,      -7.941936286,       -6.78304148,      -6.907312533,      -9.858282646,       -3.26848497
          0,           0,        1543,      -7.944403111,      -6.784832921,      -6.909670648,      -9.861074715,      -3.273300545
          0,           0,        1544,        -7.9468711,      -6.786626998,      -6.912003078,      -9.863841884,       -3.27773737
          0,           0,        1545,      -7.949338968,      -6.788426595,      -6.914310673,      -9.866607978,      -3.282322226
          0,           0,        1546,      -7.951804855,      -6.790231142,      -6.916594167,      -9.869340986,       -3.28717237
          0,           0,        1547,      -7.954262157,      -6.792041958,      -6.918854138,      -9.872037036,      -3.291697268
          0,           0,        1548,      -7.956704414,      -6.793860283,      -6.921091337,      -9.874703444,      -3.295975081
          0,           0,        1549,       -7.95912588,      -6.795687252,      -6.923306322,       -9.87734607,      -3.300485576
          0,           0,        1550,      -7.961521337,      -6.797523843,      -6.925499615,      -9.879968083,      -3.305169807
          0,           0,        1551,      -7.963886633,      -6.799370771,      -6.927671778,      -9.882572048,      -3.309673899
          0,           0,        1552,      -7.966218976,      -6.801228569,      -6.929823387,      -9.885160253,      -3.313739534
          0,           0,        1553,      -7.968516955,      -6.803097528,      -6.931955067,      -9.887733573,       -3.31720761
          0,           0,        1554,      -7.970780611,      -6.804977835,      -6.934067454,      -9.890293848,       -3.32005247
          0,           0,        1555,      -7.973011265,      -6.806869505,      -6.936161259,      -9.892841475,      -3.322377003
          0,           0,        1556,      -7.975211292,      -6.808772542,      -6.938237231,      -9.895376999,      -3.324171749
          0,           0,        1557,      -7.977383923,        -6.8106867,      -6.940296126,      -9.897899574,      -3.325734202
          0,           0,        1558,      -7.979532917,       -6.81261181,      -6.942338799,      -9.900409918,      -3.327317667
          0,           0,        1559,      -7.981662198,      -6.814547655,      -6.944366088,       -9.90291011,      -3.328953742
          0,           0,        1560,      -7.983775576,      -6.816493939,      -6.946378774,      -9.905394301,       -3.33048932
          0,           0,        1561,      -7.985876226,      -6.818450513,      -6.948377724,       -9.90786486,       -3.33204759
          0,           0,        1562,      -7.987966863,      -6.820414503,      -6.950363874,      -9.910321929,      -3.333546178
          0,           0,        1563,       -7.99005021,      -6.822384162,      -6.952337978,      -9.912703384,       -3.33296321
          0,           0,        1564,       -7.99212791,      -6.824366356,      -6.954301064,      -9.915095778,      -3.328970523
          0,           0,        1565,      -7.994201221,      -6.826359396,      -6.956254387,      -9.917486095,      -3.323122247
          0,           0,        1566,      -7.996271139,      -6.828362867,       -6.95819909,      -9.919868372,      -3.318409127
          0,           0,        1567,      -7.998337824,      -6.830376569,      -6.960136242,      -9.922241533,      -3.316633019
          0,           0,        1568,      -8.000400489,      -6.832395889,      -6.962067109,      -9.924692301,      -3.323231696
          0,           0,        1569,      -8.002455382,      -6.834423201,      -6.963992228,      -9.926990211,      -3.331737924
          0,           0,        1570,      -8.004502826,      -6.836461027,      -6.965913109,      -9.929292736,       -3.33548837
          0,           0,        1571,      -8.006542623,      -6.838508845,      -6.967831144,      -9.931597702,       -3.33501359
          0,           0,        1572,      -8.008575408,      -6.840566349,      -6.969747531,      -9.933898823,      -3.333678588
          0,           0,        1573,      -8.010601628,      -6.842633176,      -6.971663289,      -9.936193578,      -3.333061839
          0,           0,        1574,      -8.012621247,       -6.84470893,      -6.973579316,      -9.938481133,      -3.333148967
          0,           0,        1575,      -8.014633864,        -6.8467931,      -6.975496379,      -9.940760587,      -3.333854531
          0,           0,        1576,       -8.01663903,      -6.848885736,      -6.977415154,      -9.943042796,      -3.335536171
          0,           0,        1577,      -8.018638003,       -6.85098588,      -6.979335958,      -9.945317836,      -3.338173235
          0,           0,        1578,      -8.020629437,      -6.853092566,      -6.981259033,      -9.947586683,      -3.341496312
          0,           0,        1579,      -8.022612825,       -6.85520403,      -6.983184434,      -9.949865545,      -3.344632054
          0,           0,        1580,      -8.024589109,      -6.857321317,      -6.985111952,      -9.952116283,      -3.346633294
          0,           0,        1581,      -8.026558954,      -6.859444045,      -6.987041482,      -9.954358098,      -3.347836344
          0,           0,        1582,      -8.028523678,      -6.861571956,      -6.988972824,      -9.956593425,      -3.348598869
          0,           0,        1583,      -8.030484483,      -6.863704834,      -6.990905824,      -9.958822727,      -3.349140319
          0,           0,        1584,      -8.032442385,      -6.865842451,      -6.992840371,      -9.961046789,       -3.34969609
          0,           0,        1585,      -8.034398044,      -6.867984641,      -6.994776359,        -9.9632656,       -3.35023964
          0,           0,        1586,      -8.036351818,      -6.870131235,      -6.996713746,      -9.965480401,      -3.350744333
          0,           0,        1587,      -8.038303876,      -6.872275254,      -6.998652643,      -9.967625144,      -3.352561546
          0,           0,        1588,      -8.040254724,       -6.87442189,      -7.000592756,      -9.969732248,      -3.351075109
          0,           0,        1589,      -8.042204843,      -6.876575898,      -7.002534475,      -9.971889266,      -3.344461278
          0,           0,        1590,      -8.044155124,      -6.878735276,      -7.004478193,      -9.974061741,      -3.336195322
          0,           0,        1591,      -8.046106321,       -6.88089943,      -7.006424117,      -9.976236828,      -3.330538702
          0,           0,        1592,       -8.04805841,      -6.883067946,      -7.008372367,      -9.978406981,      -3.329213735
