"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
         114,      -8.869325581,      -7.202966045,      -7.434640883,       -9.05327803,       19.07924333,       19.07924333,      0.1650929551,      0.9815915908,       1.039793175,   3.986777289e-07
         115,      -8.869784534,      -7.203360399,       -7.43498552,      -9.053522457,       19.07924333,       19.07924333,       0.165092845,      0.9815995834,       1.039801314,   4.013449051e-07
         116,       -8.87025444,      -7.203755206,      -7.435328253,      -9.053767723,       19.07924333,       19.07924333,      0.1650927387,      0.9816075725,        1.03980945,   4.039215349e-07
         117,      -8.870737257,      -7.204150843,       -7.43566823,      -9.054013818,       19.07924333,       19.07924333,      0.1650926355,      0.9816155572,       1.039817581,   4.064222977e-07
         118,      -8.871234252,      -7.204547573,       -7.43600487,      -9.054260731,       19.07924333,       19.07924333,      0.1650925348,      0.9816235362,       1.039825706,   4.088623975e-07
         119,      -8.871746043,      -7.204945556,      -7.436337872,      -9.054508448,       19.07924333,       19.07924333,      0.1650924359,      0.9816315087,       1.039833823,   4.112577883e-07
         120,      -8.872272439,      -7.205344866,      -7.436667185,      -9.054756956,       19.07924333,       19.07924333,      0.1650923382,      0.9816394733,       1.039841931,   4.136252435e-07
         121,      -8.872812538,      -7.205745509,      -7.436992986,      -9.055006239,       19.07924333,       19.07924333,      0.1650922409,      0.9816474292,       1.039850028,   4.159822763e-07
         122,      -8.873364754,      -7.206147436,      -7.437315647,       -9.05525628,       19.07924333,       19.07924333,      0.1650921433,       0.981655375,       1.039858112,   4.183469365e-07
         123,       -8.87392685,      -7.206550563,      -7.437635699,      -9.055507061,       19.07924333,       19.07924333,      0.1650920446,      0.9816633098,       1.039866182,   4.207375287e-07
         124,      -8.874495844,       -7.20695478,      -7.437953787,      -9.055758563,       19.07924333,       19.07924333,      0.1650919441,      0.9816712323,       1.039874236,   4.231722978e-07
         125,      -8.875068262,      -7.207359968,      -7.438270631,      -9.056010766,       19.07924333,       19.07924333,      0.1650918411,      0.9816791415,       1.039882272,   4.256691312e-07
         126,      -8.875640301,      -7.207766011,      -7.438586969,      -9.056263648,       19.07924333,       19.07924333,      0.1650917348,      0.9816870364,        1.03989029,   4.282452796e-07
         127,      -8.876208125,      -7.208172805,      -7.438903515,      -9.056517185,       19.07924333,       19.07924333,      0.1650916245,       0.981694916,       1.039898287,   4.309171572e-07
