"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
         108,       -5.18312196,      -4.549769601,      -4.495790147,      -6.865801879,      0.2350577488,       23.85157666,       23.85157666,      0.3297018946,       1.430639132
         109,      -5.183996931,      -4.553703981,      -4.499572237,      -6.850332081,      0.3182551513,       28.62189199,       28.62189199,      0.3326016357,       1.441668918
         110,      -5.186131927,      -4.556777948,      -4.503546762,      -6.833432414,      0.3636796968,       34.34627039,       34.34627039,      0.3356910209,       1.454135557
         111,      -5.190108728,      -4.558161334,      -4.507601562,      -6.815192699,      0.3979609843,       41.21552447,       41.21552447,        0.33875674,       1.467655067
         112,      -5.196585054,      -4.556878558,      -4.511965657,       -6.79580638,      0.4651981562,       49.45862937,       49.45862937,      0.3414261103,       1.481423412
         113,      -5.206367239,      -4.552112936,      -4.517525969,      -6.775688347,      0.5488472414,       59.35035524,       59.35035524,      0.3431586346,       1.494212017
         114,      -5.220732148,      -4.543771489,      -4.525764391,      -6.755989373,       0.614404995,       71.22042629,       71.22042629,      0.3432930012,       1.504468513
         115,      -5.242014308,      -4.533093898,      -4.537929096,      -6.739144667,       0.673787879,       85.46451155,       85.46451155,      0.3411781525,       1.510559685
         116,      -5.274364774,      -4.522746236,       -4.55324002,       -6.72966528,      0.7074226579,       8.546451155,       8.546451155,      0.3364306099,       1.511278474
         117,      -5.324501832,      -4.515806365,      -4.566972265,      -6.760101541,     -0.2895631827,       10.25574139,       10.25574139,      0.3359330072,       1.511288885
         118,      -5.329239479,      -4.514690709,      -4.567059468,      -6.759662615,      -0.224391367,       12.30688966,       12.30688966,      0.3353070322,       1.511213783
         119,      -5.334302982,      -4.513360379,      -4.567029221,      -6.759332026,      -0.155955128,        14.7682676,        14.7682676,      0.3345150539,       1.511004508
         120,      -5.340639089,      -4.511793645,      -4.566923231,      -6.759225068,    -0.07468391278,       17.72192111,       17.72192111,       0.333507142,       1.510592722
         121,      -5.348741971,      -4.509999169,      -4.566714982,      -6.759512133,    0.007307595642,       21.26630534,       21.26630534,      0.3322205254,       1.509882937
         122,      -5.359208852,      -4.508036126,      -4.566300798,      -6.760424301,     0.05763915323,        25.5195664,        25.5195664,      0.3305853721,       1.508744652
         123,      -5.372866926,       -4.50601204,      -4.565486458,      -6.762346163,     0.07433508103,       30.62347969,       30.62347969,       0.328539373,       1.507015995
         124,      -5.390840633,      -4.504078588,      -4.564007661,      -6.765807502,      0.1247563353,       36.74817562,       36.74817562,      0.3260470876,        1.50453963
         125,      -5.414562937,      -4.502420545,      -4.561595523,      -6.771615486,      0.2203278416,       44.09781075,       44.09781075,      0.3231169911,       1.501244394
         126,      -5.445720514,      -4.501233534,      -4.558080513,      -6.780851555,      0.2924195766,        52.9173729,        52.9173729,      0.3198195753,       1.497264247
         127,      -5.486010846,      -4.500701817,      -4.553592412,      -6.794874692,      0.3324885042,       63.50084748,       63.50084748,      0.3163243216,       1.493074431
         128,      -5.536398899,      -4.500997929,      -4.548946867,      -6.815179785,      0.3702237168,       76.20101697,       76.20101697,      0.3129705147,       1.489639359
         129,      -5.595393263,      -4.502370743,      -4.546114439,      -6.842662708,      0.4330748413,       91.44122036,       91.44122036,       0.310347033,        1.48855545
         130,      -5.653994101,      -4.505420218,      -4.548401648,      -6.877960364,      0.5067382107,       109.7294644,       109.7294644,      0.3093046043,        1.49209531
         131,      -5.693741834,      -4.511443077,      -4.559727707,       -6.92292032,      0.4237353742,       10.97294644,       10.97294644,      0.3107365888,       1.502803252
         132,      -5.697010687,      -4.522157875,      -4.582951562,      -7.024509412,     -0.4770238864,       13.16753573,       13.16753573,      0.3109077636,       1.503944579
         133,      -5.700825914,      -4.523179095,      -4.584891504,      -7.032123033,     -0.3903189321,       15.80104288,       15.80104288,      0.3111507839,       1.505408148
         134,      -5.696411569,      -4.524391213,      -4.587349716,      -7.041284295,      -0.297146452,       18.96125145,       18.96125145,      0.3114974388,       1.507304527
         135,      -5.689159518,      -4.525899694,        -4.5905451,      -7.052268422,     -0.1975190921,       22.75350175,       22.75350175,      0.3119973733,       1.509791258
         136,      -5.679967125,      -4.527803427,      -4.594651133,      -7.065411928,     -0.1010018255,       27.30420209,       27.30420209,      0.3127229133,       1.513079153
         137,      -5.669344065,      -4.530235461,      -4.599838577,      -7.081091117,    -0.02541927358,       32.76504251,       32.76504251,      0.3137635249,       1.517422698
         138,      -5.657828993,      -4.533354211,      -4.606289409,      -7.099783464,    0.007011979577,       39.31805102,       39.31805102,       0.315208717,       1.523101316
         139,      -5.646062872,      -4.537328154,      -4.614264135,      -7.122066694,     -0.0112760873,       47.18166122,       47.18166122,      0.3171267098,       1.530400737
         140,      -5.634879315,      -4.542310678,      -4.624185072,      -7.148644309,    -0.04894767634,       56.61799346,       56.61799346,      0.3195439319,       1.539577953
         141,      -5.625647146,      -4.548375659,      -4.636580949,       -7.18002176,    -0.04316654698,       67.94159216,       67.94159216,      0.3224188246,       1.550772846
         142,       -5.62084488,        -4.5553825,      -4.651821144,      -7.215491991,     0.01655641352,       81.52991059,       81.52991059,       0.325595167,       1.563841986
         143,      -5.624435321,      -4.562821523,      -4.669866366,      -7.250763948,      0.1001358032,       97.83589271,       97.83589271,      0.3287311786,       1.578132051
         144,      -5.641578452,      -4.569855996,      -4.690302836,      -7.277098036,      0.1858292019,       9.783589271,       9.783589271,      0.3312474213,       1.592309123
         145,      -5.677587528,      -4.575813191,      -4.712454662,      -7.432974911,     -0.7614624283,       11.74030712,       11.74030712,      0.3314870495,       1.593701091
         146,      -5.682313094,      -4.576515151,      -4.714290626,      -7.436112433,     -0.6816627844,       14.08836855,       14.08836855,       0.331754878,       1.595325912
         147,      -5.687224057,      -4.577222292,      -4.716412268,      -7.439314437,     -0.5660545837,       16.90604226,       16.90604226,      0.3320460375,       1.597209312
         148,      -5.693258652,      -4.577941592,      -4.718987363,      -7.442399897,      -0.443738612,       20.28725071,       20.28725071,      0.3323504817,       1.599374936
         149,       -5.70085651,      -4.578672067,      -4.722121052,      -7.445015484,     -0.3465071029,       24.34470085,       24.34470085,       0.332652409,       1.601837341
         150,      -5.710559775,      -4.579417851,      -4.725865137,      -7.446660917,     -0.2835533917,       29.21364102,       29.21364102,      0.3329283163,        1.60458269
         151,      -5.723102966,      -4.580190204,      -4.730212843,      -7.446459316,     -0.2272048993,       35.05636923,       35.05636923,      0.3331408807,       1.607540092
         152,      -5.739388299,      -4.581008189,      -4.735147037,      -7.443552379,     -0.1426239515,       42.06764308,       42.06764308,      0.3332287694,       1.610563109
         153,       -5.76033645,      -4.581903542,      -4.740748839,      -7.437495651,     -0.0422835458,       50.48117169,       50.48117169,      0.3330992055,       1.613441894
         154,      -5.787412578,      -4.582920871,       -4.74718335,      -7.428182103,     0.04417395063,       60.57740603,       60.57740603,      0.3326323245,        1.61593964
         155,      -5.822094717,      -4.584157605,      -4.754617626,      -7.416448157,     0.08071496012,       72.69288723,       72.69288723,      0.3317081855,       1.617849548
         156,      -5.866064347,      -4.585793861,      -4.762969976,      -7.403769129,     0.06253998609,       87.23146468,       87.23146468,      0.3302670657,       1.619091483
         157,       -5.92069592,      -4.588140868,       -4.77179601,      -7.391170923,     0.02940815535,       87.23146468,       87.23146468,      0.3284004112,       1.619878416
         158,      -5.983718586,      -4.591739827,      -4.780545176,      -7.389070898,     0.01105434413,       87.23146468,       87.23146468,      0.3266936435,       1.620659673
         159,      -6.037589829,      -4.596266027,      -4.787818277,      -7.386696003,     0.03895574729,       87.23146468,       87.23146468,       0.325374104,       1.621966903
         160,      -6.065249604,      -4.601917367,       -4.79450865,      -7.385486039,     0.03599615743,       87.23146468,       87.23146468,      0.3245745498,       1.624152135
         161,      -6.058821693,      -4.608886628,      -4.801407911,      -7.384104284,    -0.03614206787,       87.23146468,       87.23146468,      0.3243291543,       1.627376584
         162,       -6.02887009,      -4.617228304,      -4.809065153,       -7.38460898,     -0.1388792868,       87.23146468,       87.23146468,      0.3245880099,       1.631612255
         163,      -5.992792783,      -4.626814359,      -4.817767983,      -7.387718981,     -0.2306317049,       87.23146468,       87.23146468,      0.3252403863,       1.636669592
         164,      -5.962321079,       -4.63735434,      -4.827593789,      -7.393223315,      -0.337438792,       87.23146468,       87.23146468,      0.3261410823,       1.642248223
         165,      -5.942478456,      -4.648461414,      -4.838482414,      -7.400377355,     -0.4683512162,       87.23146468,       87.23146468,      0.3271364409,       1.647998033
         166,      -5.934413014,      -4.659739931,      -4.850294196,      -7.408324844,     -0.6122891229,       87.23146468,       87.23146468,      0.3280866313,       1.653578193
